Type,Label,Prediction,CER,Accuracy
All_Characters,9306LK,,1.0,0.0
All_Characters,3118MK,,1.0,0.0
All_Characters,96210BR,,1.0,0.0
All_Characters,4856BY,,1.0,0.0
All_Characters,799DD,,1.0,0.0
All_Characters,5329MM,,1.0,0.0
All_Characters,7953RA,,1.0,0.0
All_Characters,94282YW,,1.0,0.0
All_Characters,971YA,,1.0,0.0
All_Characters,7042RA,,1.0,0.0
All_Characters,66893AR,,1.0,0.0
All_Characters,90808M,,1.0,0.0
All_Characters,5413RM,,1.0,0.0
All_Characters,2283HH,,1.0,0.0
All_Characters,88RA,,1.0,0.0
All_Characters,61473HY,,1.0,0.0
All_Characters,30MB,,1.0,0.0
All_Characters,8226TB,,1.0,0.0
All_Characters,82HH,,1.0,0.0
All_Characters,23232HR,,1.0,0.0
All_Characters,451TA,,1.0,0.0
All_Characters,76580MS,,1.0,0.0
All_Characters,597KK,,1.0,0.0
All_Characters,55814WK,,1.0,0.0
All_Characters,9570AW,,1.0,0.0
All_Characters,77924RA,,1.0,0.0
All_Characters,6183AW,,1.0,0.0
All_Characters,6782ML,,1.0,0.0
All_Characters,2754LK,,1.0,0.0
All_Characters,17TB,,1.0,0.0
All_Characters,63357RR,,1.0,0.0
All_Characters,56516HY,,1.0,0.0
All_Characters,10728TT,,1.0,0.0
All_Characters,8796MH,,1.0,0.0
All_Characters,895BB,,1.0,0.0
All_Characters,81933BW,,1.0,0.0
All_Characters,355BB,,1.0,0.0
All_Characters,22460T,,1.0,0.0
All_Characters,4944MA,,1.0,0.0
All_Characters,6867WK,,1.0,0.0
All_Characters,8057MD,,1.0,0.0
All_Characters,615WA,,1.0,0.0
All_Characters,307MA,,1.0,0.0
All_Characters,88822YB,,1.0,0.0
All_Characters,42870AK,,1.0,0.0
All_Characters,52782TB,,1.0,0.0
All_Characters,36333K,,1.0,0.0
All_Characters,47062W,,1.0,0.0
All_Characters,7768ML,,1.0,0.0
All_Characters,256TT,,1.0,0.0
All_Characters,5237HM,,1.0,0.0
All_Characters,3587HA,,1.0,0.0
All_Characters,55112MH,,1.0,0.0
All_Characters,5048KK,,1.0,0.0
All_Characters,71035BK,,1.0,0.0
All_Characters,38065HD,,1.0,0.0
All_Characters,412MW,,1.0,0.0
All_Characters,34124RS,,1.0,0.0
All_Characters,8210DS,,1.0,0.0
All_Characters,214DK,,1.0,0.0
All_Characters,7YB,,1.0,0.0
All_Characters,214RY,,1.0,0.0
All_Characters,52699K,,1.0,0.0
All_Characters,116WW,,1.0,0.0
All_Characters,783TA,,1.0,0.0
All_Characters,281BK,,1.0,0.0
All_Characters,3120MD,,1.0,0.0
All_Characters,9272MR,,1.0,0.0
All_Characters,436BA,,1.0,0.0
All_Characters,2383MK,,1.0,0.0
All_Characters,1710AW,,1.0,0.0
All_Characters,10964AA,,1.0,0.0
All_Characters,6760MD,,1.0,0.0
All_Characters,1709T,,1.0,0.0
All_Characters,5293K,,1.0,0.0
All_Characters,6875DK,,1.0,0.0
All_Characters,37663MS,,1.0,0.0
All_Characters,2586YB,,1.0,0.0
All_Characters,8526W,,1.0,0.0
All_Characters,496KB,,1.0,0.0
All_Characters,7571KA,,1.0,0.0
All_Characters,749BS,,1.0,0.0
All_Characters,9847RY,,1.0,0.0
All_Characters,33459BH,,1.0,0.0
All_Characters,9272DD,,1.0,0.0
All_Characters,20156BK,,1.0,0.0
All_Characters,9367BK,,1.0,0.0
All_Characters,6069YM,,1.0,0.0
All_Characters,7353BB,,1.0,0.0
All_Characters,183BK,,1.0,0.0
All_Characters,35149BK,,1.0,0.0
All_Characters,75129BA,,1.0,0.0
All_Characters,36496YW,,1.0,0.0
All_Characters,884RM,,1.0,0.0
All_Characters,88100YA,,1.0,0.0
All_Characters,9307KA,,1.0,0.0
All_Characters,96078RW,,1.0,0.0
All_Characters,1682MR,,1.0,0.0
All_Characters,72307S,,1.0,0.0
All_Characters,515B,,1.0,0.0
All_Characters,25019DR,,1.0,0.0
All_Characters,6217RS,,1.0,0.0
All_Characters,3227DK,,1.0,0.0
All_Characters,459HA,,1.0,0.0
All_Characters,15328BA,,1.0,0.0
All_Characters,5188SS,,1.0,0.0
All_Characters,31DR,,1.0,0.0
All_Characters,15828BS,,1.0,0.0
All_Characters,3566DD,,1.0,0.0
All_Characters,4634WW,,1.0,0.0
All_Characters,13917BD,,1.0,0.0
All_Characters,7854KB,,1.0,0.0
All_Characters,43103HH,,1.0,0.0
All_Characters,2619YR,,1.0,0.0
All_Characters,55Y,,1.0,0.0
All_Characters,277KA,,1.0,0.0
All_Characters,47BY,,1.0,0.0
All_Characters,23430W,,1.0,0.0
All_Characters,7921AB,,1.0,0.0
All_Characters,75084MS,,1.0,0.0
All_Characters,349WW,,1.0,0.0
All_Characters,5167DY,,1.0,0.0
All_Characters,5989DK,,1.0,0.0
All_Characters,8441AY,,1.0,0.0
All_Characters,6528RK,,1.0,0.0
All_Characters,66447DK,,1.0,0.0
All_Characters,51914ML,,1.0,0.0
All_Characters,54YM,,1.0,0.0
All_Characters,11241AS,,1.0,0.0
All_Characters,27189TA,,1.0,0.0
All_Characters,669DW,,1.0,0.0
All_Characters,3228YM,,1.0,0.0
All_Characters,6659WK,,1.0,0.0
All_Characters,3111TT,,1.0,0.0
All_Characters,5328BB,,1.0,0.0
All_Characters,3476MH,,1.0,0.0
All_Characters,7560MD,,1.0,0.0
All_Characters,4076DD,,1.0,0.0
All_Characters,49197RA,,1.0,0.0
All_Characters,5KB,,1.0,0.0
All_Characters,491RH,,1.0,0.0
All_Characters,61AB,,1.0,0.0
All_Characters,958BD,,1.0,0.0
All_Characters,22681AR,,1.0,0.0
All_Characters,1589MR,,1.0,0.0
All_Characters,8200BB,,1.0,0.0
All_Characters,7784AS,,1.0,0.0
All_Characters,9462RY,,1.0,0.0
All_Characters,8923MW,,1.0,0.0
All_Characters,3362AK,,1.0,0.0
All_Characters,8080YW,,1.0,0.0
All_Characters,94276RR,,1.0,0.0
All_Characters,3188DR,,1.0,0.0
All_Characters,4816MD,,1.0,0.0
All_Characters,52786BW,,1.0,0.0
All_Characters,10850RM,,1.0,0.0
All_Characters,29500YB,,1.0,0.0
All_Characters,9702DK,,1.0,0.0
All_Characters,50990HK,,1.0,0.0
All_Characters,29142AD,,1.0,0.0
All_Characters,84304KA,,1.0,0.0
All_Characters,25401BA,,1.0,0.0
All_Characters,39717YS,,1.0,0.0
All_Characters,551AA,,1.0,0.0
All_Characters,19955MA,,1.0,0.0
All_Characters,5854AB,,1.0,0.0
All_Characters,11543LK,,1.0,0.0
All_Characters,13238YR,,1.0,0.0
All_Characters,9359KK,,1.0,0.0
All_Characters,6883MW,,1.0,0.0
All_Characters,6933DW,,1.0,0.0
All_Characters,1883TT,,1.0,0.0
All_Characters,44674YD,,1.0,0.0
All_Characters,7MB,,1.0,0.0
All_Characters,30060AS,,1.0,0.0
All_Characters,95021SS,,1.0,0.0
All_Characters,56RA,,1.0,0.0
All_Characters,17452AA,,1.0,0.0
All_Characters,183MS,,1.0,0.0
All_Characters,81724AR,,1.0,0.0
All_Characters,84344MW,,1.0,0.0
All_Characters,53114DD,,1.0,0.0
All_Characters,903B,,1.0,0.0
All_Characters,94189BH,,1.0,0.0
All_Characters,1527RW,,1.0,0.0
All_Characters,5233MK,,1.0,0.0
All_Characters,55705AK,,1.0,0.0
All_Characters,3318BS,,1.0,0.0
All_Characters,258MK,,1.0,0.0
All_Characters,18798WB,,1.0,0.0
All_Characters,44332WK,,1.0,0.0
All_Characters,149AW,,1.0,0.0
All_Characters,78326HK,,1.0,0.0
All_Characters,7664YR,,1.0,0.0
All_Characters,1031HY,,1.0,0.0
All_Characters,57849DA,,1.0,0.0
All_Characters,40480WK,,1.0,0.0
All_Characters,80071MA,,1.0,0.0
All_Characters,40757BR,,1.0,0.0
All_Characters,8563BH,,1.0,0.0
All_Characters,21948BM,,1.0,0.0
All_Characters,9293MY,,1.0,0.0
All_Characters,3215BS,,1.0,0.0
All_Characters,294AB,,1.0,0.0
All_Characters,87443HK,,1.0,0.0
All_Characters,46284DK,,1.0,0.0
All_Characters,91695W,,1.0,0.0
All_Characters,657S,,1.0,0.0
All_Characters,3048HD,,1.0,0.0
All_Characters,6AB,,1.0,0.0
All_Characters,3487MK,,1.0,0.0
All_Characters,65375MM,,1.0,0.0
All_Characters,13242YM,,1.0,0.0
All_Characters,655ML,,1.0,0.0
All_Characters,75528BH,,1.0,0.0
All_Characters,85255YD,,1.0,0.0
All_Characters,23081BS,,1.0,0.0
All_Characters,72062HY,,1.0,0.0
All_Characters,6719M,,1.0,0.0
All_Characters,98470LK,,1.0,0.0
All_Characters,90198BR,,1.0,0.0
All_Characters,9166RM,,1.0,0.0
All_Characters,79TB,,1.0,0.0
All_Characters,27695WW,,1.0,0.0
All_Characters,576KA,,1.0,0.0
All_Characters,36131WW,,1.0,0.0
All_Characters,66391KH,,1.0,0.0
All_Characters,85028KB,,1.0,0.0
All_Characters,44243YS,,1.0,0.0
All_Characters,5687WK,,1.0,0.0
All_Characters,363AY,,1.0,0.0
All_Characters,64845DW,,1.0,0.0
All_Characters,7769WB,,1.0,0.0
All_Characters,2113BW,,1.0,0.0
All_Characters,208MW,,1.0,0.0
All_Characters,7260BR,,1.0,0.0
All_Characters,14658BM,,1.0,0.0
All_Characters,342RA,,1.0,0.0
All_Characters,37569S,,1.0,0.0
All_Characters,99636MH,,1.0,0.0
All_Characters,73752RA,,1.0,0.0
All_Characters,2477DY,,1.0,0.0
All_Characters,721HA,,1.0,0.0
All_Characters,68512HY,,1.0,0.0
All_Characters,1967HW,,1.0,0.0
All_Characters,1042DK,,1.0,0.0
All_Characters,16874DW,,1.0,0.0
All_Characters,31084AD,,1.0,0.0
All_Characters,89752BS,,1.0,0.0
All_Characters,95543YS,,1.0,0.0
All_Characters,37342AS,,1.0,0.0
All_Characters,5756AM,,1.0,0.0
All_Characters,51021YY,,1.0,0.0
All_Characters,74SS,,1.0,0.0
All_Characters,9472AK,,1.0,0.0
All_Characters,39347TB,,1.0,0.0
All_Characters,11089HH,,1.0,0.0
All_Characters,4751AA,,1.0,0.0
All_Characters,744BM,,1.0,0.0
All_Characters,754BR,,1.0,0.0
All_Characters,6547AM,,1.0,0.0
All_Characters,11870Y,,1.0,0.0
All_Characters,2334H,,1.0,0.0
All_Characters,23309HH,,1.0,0.0
All_Characters,75373BM,,1.0,0.0
All_Characters,64M,,1.0,0.0
All_Characters,58BM,,1.0,0.0
All_Characters,541YM,,1.0,0.0
All_Characters,6002RR,,1.0,0.0
All_Characters,8356HA,,1.0,0.0
All_Characters,70945YS,,1.0,0.0
All_Characters,1HR,,1.0,0.0
All_Characters,12572BM,,1.0,0.0
All_Characters,51017AB,,1.0,0.0
All_Characters,59817MW,,1.0,0.0
All_Characters,46300AM,,1.0,0.0
All_Characters,73730BH,,1.0,0.0
All_Characters,897RA,,1.0,0.0
All_Characters,523YR,,1.0,0.0
All_Characters,26952MR,,1.0,0.0
All_Characters,81908KA,,1.0,0.0
All_Characters,45943WA,,1.0,0.0
All_Characters,6765MH,,1.0,0.0
All_Characters,39437LK,,1.0,0.0
All_Characters,789Y,,1.0,0.0
All_Characters,10993RW,,1.0,0.0
All_Characters,5546AR,,1.0,0.0
All_Characters,6213HK,,1.0,0.0
All_Characters,58534RA,,1.0,0.0
All_Characters,3260YA,,1.0,0.0
All_Characters,4332WA,,1.0,0.0
All_Characters,63903BD,,1.0,0.0
All_Characters,22880SS,,1.0,0.0
All_Characters,4263BY,,1.0,0.0
All_Characters,8645DR,,1.0,0.0
All_Characters,813HW,,1.0,0.0
All_Characters,63AR,,1.0,0.0
All_Characters,73372D,,1.0,0.0
All_Characters,3038R,,1.0,0.0
All_Characters,238WB,,1.0,0.0
All_Characters,95585HY,,1.0,0.0
All_Characters,79361BB,,1.0,0.0
All_Characters,8436BB,,1.0,0.0
All_Characters,108H,,1.0,0.0
All_Characters,2582MB,,1.0,0.0
All_Characters,4410MA,,1.0,0.0
All_Characters,55615AR,,1.0,0.0
All_Characters,17952AW,,1.0,0.0
All_Characters,62464MB,,1.0,0.0
All_Characters,484BH,,1.0,0.0
All_Characters,4432RR,,1.0,0.0
All_Characters,970BA,,1.0,0.0
All_Characters,1847BA,,1.0,0.0
All_Characters,59934RM,,1.0,0.0
All_Characters,19599AM,,1.0,0.0
All_Characters,590YA,,1.0,0.0
All_Characters,61152RA,,1.0,0.0
All_Characters,45143YW,,1.0,0.0
All_Characters,74822RK,,1.0,0.0
All_Characters,70TT,,1.0,0.0
All_Characters,1981HW,,1.0,0.0
All_Characters,38205RH,,1.0,0.0
All_Characters,429YA,,1.0,0.0
All_Characters,79688WA,,1.0,0.0
All_Characters,4471AY,,1.0,0.0
All_Characters,81317AW,,1.0,0.0
All_Characters,25230B,,1.0,0.0
All_Characters,54679KB,,1.0,0.0
All_Characters,7412RK,,1.0,0.0
All_Characters,8268B,,1.0,0.0
All_Characters,87445AW,,1.0,0.0
All_Characters,3789AD,,1.0,0.0
All_Characters,48746KH,,1.0,0.0
All_Characters,85099S,,1.0,0.0
All_Characters,20MS,,1.0,0.0
All_Characters,37140DY,,1.0,0.0
All_Characters,4373AD,,1.0,0.0
All_Characters,787BS,,1.0,0.0
All_Characters,1890RW,,1.0,0.0
All_Characters,93692BR,,1.0,0.0
All_Characters,5063YA,,1.0,0.0
All_Characters,84845BR,,1.0,0.0
All_Characters,35523BD,,1.0,0.0
All_Characters,12489HM,,1.0,0.0
All_Characters,23002WA,,1.0,0.0
All_Characters,80255MW,,1.0,0.0
All_Characters,45020RS,,1.0,0.0
All_Characters,3492MM,,1.0,0.0
All_Characters,2711MH,,1.0,0.0
All_Characters,64477MH,,1.0,0.0
All_Characters,5721BS,,1.0,0.0
All_Characters,10015R,,1.0,0.0
All_Characters,73339Y,,1.0,0.0
All_Characters,529MS,,1.0,0.0
All_Characters,7720DS,,1.0,0.0
All_Characters,71278AD,,1.0,0.0
All_Characters,41621MR,,1.0,0.0
All_Characters,1359DD,,1.0,0.0
All_Characters,137YR,,1.0,0.0
All_Characters,7618TT,,1.0,0.0
All_Characters,1016TT,,1.0,0.0
All_Characters,12573AS,,1.0,0.0
All_Characters,31366BD,,1.0,0.0
All_Characters,836T,,1.0,0.0
All_Characters,7643MR,,1.0,0.0
All_Characters,28070MB,,1.0,0.0
All_Characters,2031MA,,1.0,0.0
All_Characters,3093MA,,1.0,0.0
All_Characters,5005YD,,1.0,0.0
All_Characters,341B,,1.0,0.0
All_Characters,11AS,,1.0,0.0
All_Characters,24204YR,,1.0,0.0
All_Characters,4872ML,,1.0,0.0
All_Characters,5474DK,,1.0,0.0
All_Characters,8486DS,,1.0,0.0
All_Characters,5708AD,,1.0,0.0
All_Characters,32694AA,,1.0,0.0
All_Characters,94538AR,,1.0,0.0
All_Characters,8439SS,,1.0,0.0
All_Characters,86249KB,,1.0,0.0
All_Characters,3307T,,1.0,0.0
All_Characters,9024HM,,1.0,0.0
All_Characters,78196SS,,1.0,0.0
All_Characters,1919HM,,1.0,0.0
All_Characters,5594DW,,1.0,0.0
All_Characters,79087DS,,1.0,0.0
All_Characters,3786HS,,1.0,0.0
All_Characters,88607KK,,1.0,0.0
All_Characters,29645AK,,1.0,0.0
All_Characters,85242TA,,1.0,0.0
All_Characters,5382AW,,1.0,0.0
All_Characters,279TT,,1.0,0.0
All_Characters,2194BS,,1.0,0.0
All_Characters,94751RR,,1.0,0.0
All_Characters,399DW,,1.0,0.0
All_Characters,2946MD,,1.0,0.0
All_Characters,35MB,,1.0,0.0
All_Characters,8870TA,,1.0,0.0
All_Characters,28674Y,,1.0,0.0
All_Characters,96459MS,,1.0,0.0
All_Characters,3681LK,,1.0,0.0
All_Characters,990B,,1.0,0.0
All_Characters,3173BY,,1.0,0.0
All_Characters,59944DW,,1.0,0.0
All_Characters,37031AM,,1.0,0.0
All_Characters,35229DD,,1.0,0.0
All_Characters,9723RK,,1.0,0.0
All_Characters,44480RR,,1.0,0.0
All_Characters,7837AW,,1.0,0.0
All_Characters,2DR,,1.0,0.0
All_Characters,4021BA,,1.0,0.0
All_Characters,30195W,,1.0,0.0
All_Characters,6976SS,,1.0,0.0
All_Characters,35680MM,,1.0,0.0
All_Characters,480D,,1.0,0.0
All_Characters,8125DW,,1.0,0.0
All_Characters,377RH,,1.0,0.0
All_Characters,379HA,,1.0,0.0
All_Characters,61576BY,,1.0,0.0
All_Characters,3201YR,,1.0,0.0
All_Characters,166ML,,1.0,0.0
All_Characters,11939BD,,1.0,0.0
All_Characters,6473BD,,1.0,0.0
All_Characters,90328TB,,1.0,0.0
All_Characters,9958MA,,1.0,0.0
All_Characters,31032DK,,1.0,0.0
All_Characters,4744MY,,1.0,0.0
All_Characters,43675BD,,1.0,0.0
All_Characters,511AB,,1.0,0.0
All_Characters,62170TA,,1.0,0.0
All_Characters,2864TA,,1.0,0.0
All_Characters,87359MS,,1.0,0.0
All_Characters,1787YW,,1.0,0.0
All_Characters,76973DK,,1.0,0.0
All_Characters,93833RA,,1.0,0.0
All_Characters,64412BA,,1.0,0.0
All_Characters,284MR,,1.0,0.0
All_Characters,937AK,,1.0,0.0
All_Characters,52578AR,,1.0,0.0
All_Characters,5732BW,,1.0,0.0
All_Characters,57926MA,,1.0,0.0
All_Characters,8453KA,,1.0,0.0
All_Characters,96705DK,,1.0,0.0
All_Characters,958YD,,1.0,0.0
All_Characters,7DR,,1.0,0.0
All_Characters,20970DS,,1.0,0.0
All_Characters,418AB,,1.0,0.0
All_Characters,2207K,,1.0,0.0
All_Characters,15565YD,,1.0,0.0
All_Characters,4296RH,,1.0,0.0
All_Characters,62211YB,,1.0,0.0
All_Characters,7841RM,,1.0,0.0
All_Characters,74919RR,,1.0,0.0
All_Characters,1552M,,1.0,0.0
All_Characters,6855W,,1.0,0.0
All_Characters,253YS,,1.0,0.0
All_Characters,95199LK,,1.0,0.0
All_Characters,3245WK,,1.0,0.0
All_Characters,69391TB,,1.0,0.0
All_Characters,62046M,,1.0,0.0
All_Characters,6530DK,,1.0,0.0
All_Characters,8389KA,,1.0,0.0
All_Characters,93339H,,1.0,0.0
All_Characters,302TA,,1.0,0.0
All_Characters,40067AM,,1.0,0.0
All_Characters,3161BR,,1.0,0.0
All_Characters,7212HY,,1.0,0.0
All_Characters,3602MD,,1.0,0.0
All_Characters,8764BS,,1.0,0.0
All_Characters,1243RK,,1.0,0.0
All_Characters,50919DW,,1.0,0.0
All_Characters,741Y,,1.0,0.0
All_Characters,54220AK,,1.0,0.0
All_Characters,91782RH,,1.0,0.0
All_Characters,7431MK,,1.0,0.0
All_Characters,35179RH,,1.0,0.0
All_Characters,323KK,,1.0,0.0
All_Characters,896BA,,1.0,0.0
All_Characters,89MM,,1.0,0.0
All_Characters,23461YY,,1.0,0.0
All_Characters,964B,,1.0,0.0
All_Characters,44RW,,1.0,0.0
All_Characters,70106AY,,1.0,0.0
All_Characters,9918BD,,1.0,0.0
All_Characters,1948MR,,1.0,0.0
All_Characters,3121H,,1.0,0.0
All_Characters,28950BM,,1.0,0.0
All_Characters,483R,,1.0,0.0
All_Characters,25455BH,,1.0,0.0
All_Characters,643D,,1.0,0.0
All_Characters,2893MR,,1.0,0.0
All_Characters,32817YB,,1.0,0.0
All_Characters,2274HK,,1.0,0.0
All_Characters,525HA,,1.0,0.0
All_Characters,65696RM,,1.0,0.0
All_Characters,36703HW,,1.0,0.0
All_Characters,64167AS,,1.0,0.0
All_Characters,81539RS,,1.0,0.0
All_Characters,8959AB,,1.0,0.0
All_Characters,7612KH,,1.0,0.0
All_Characters,27955AB,,1.0,0.0
All_Characters,345MS,,1.0,0.0
All_Characters,7824RR,,1.0,0.0
All_Characters,70316ML,,1.0,0.0
All_Characters,1956R,,1.0,0.0
All_Characters,6095B,,1.0,0.0
All_Characters,17466AA,,1.0,0.0
All_Characters,89263HK,,1.0,0.0
All_Characters,20468YS,,1.0,0.0
All_Characters,539DA,,1.0,0.0
All_Characters,387RM,,1.0,0.0
All_Characters,7823YS,7823(7<|oe|,1.1666666666666667,0.0
All_Characters,38484YY,,1.0,0.0
All_Characters,690KB,,1.0,0.0
All_Characters,8500TB,,1.0,0.0
All_Characters,46097HK,,1.0,0.0
All_Characters,81849M,,1.0,0.0
All_Characters,3DD,,1.0,0.0
All_Characters,843BM,,1.0,0.0
All_Characters,54455R,,1.0,0.0
All_Characters,96476HH,,1.0,0.0
All_Characters,60702MW,,1.0,0.0
All_Characters,6913LK,,1.0,0.0
All_Characters,9237R,,1.0,0.0
All_Characters,60437MA,,1.0,0.0
All_Characters,16649MB,,1.0,0.0
All_Characters,7085DR,,1.0,0.0
All_Characters,8240B,,1.0,0.0
All_Characters,4483HW,,1.0,0.0
All_Characters,5227DS,,1.0,0.0
All_Characters,21607MD,,1.0,0.0
All_Characters,81246BA,,1.0,0.0
All_Characters,83618HS,,1.0,0.0
All_Characters,2462BY,,1.0,0.0
All_Characters,8772BD,,1.0,0.0
