Type,Label,Prediction,CER,Accuracy
All_Characters,8526W,8526WOLUE,0.8,0.0
All_Characters,496KB,496X8,0.4,0.0
All_Characters,7571KA,7571KABLE,0.5,0.0
All_Characters,749BS,7498SCLUE,1.0,0.0
All_Characters,9847RY,9847RYCLE,0.5,0.0
All_Characters,33459BH,334598NCLE,0.7142857142857143,0.0
All_Characters,9272DD,9272:6,0.3333333333333333,0.0
All_Characters,20156BK,20156*,0.2857142857142857,0.0
All_Characters,9367BK,93678XCLUE,1.0,0.0
All_Characters,6069YM,6069PMCLE,0.6666666666666666,0.0
All_Characters,7353BB,735388CLE,0.8333333333333334,0.0
All_Characters,183BK,1838X,0.4,0.0
All_Characters,35149BK,351498XCLE,0.7142857142857143,0.0
All_Characters,75129BA,751298ACLE,0.5714285714285714,0.0
All_Characters,36496YW,36496-WALE,0.5714285714285714,0.0
All_Characters,884RM,884RMOLUE,0.8,0.0
All_Characters,88100YA,88100VALUE,0.5714285714285714,0.0
All_Characters,9307KA,9307KABLE,0.5,0.0
All_Characters,96078RW,96078WWSLE,0.5714285714285714,0.0
All_Characters,1682MR,1682MARCLE,0.6666666666666666,0.0
All_Characters,72307S,72307SCLE,0.5,0.0
All_Characters,515B,515%CLE,1.0,0.0
All_Characters,25019DR,25019%,0.2857142857142857,0.0
All_Characters,6217RS,6217RSCLUE,0.6666666666666666,0.0
All_Characters,3227DK,32275XCLUE,1.0,0.0
All_Characters,459HA,459HABLE,0.6,0.0
All_Characters,15328BA,153288ACLE,0.5714285714285714,0.0
All_Characters,5188SS,5188SSCLE,0.5,0.0
All_Characters,31DR,318:03,1.0,0.0
All_Characters,15828BS,158288SCLE,0.5714285714285714,0.0
All_Characters,3566DD,3566,0.3333333333333333,0.0
All_Characters,4634WW,4634WWSLE,0.5,0.0
All_Characters,13917BD,13917:6,0.2857142857142857,0.0
All_Characters,7854KB,7854*8CLE,0.8333333333333334,0.0
All_Characters,43103HH,431035ML,0.42857142857142855,0.0
All_Characters,2619YR,2619X8CLUE,1.0,0.0
All_Characters,55Y,55%CLE,1.3333333333333333,0.0
All_Characters,277KA,277KABLE,0.6,0.0
All_Characters,47BY,47BYCLE,0.75,0.0
All_Characters,23430W,23430WSLE,0.5,0.0
All_Characters,7921AB,7921AECLE,0.6666666666666666,0.0
All_Characters,75084MS,75084MSCLE,0.42857142857142855,0.0
All_Characters,349WW,349WW.BLE,0.8,0.0
All_Characters,5167DY,5167@6CLUE,1.0,0.0
All_Characters,5989DK,59895%,0.3333333333333333,0.0
All_Characters,8441AY,8441AYCLE,0.5,0.0
All_Characters,6528RK,6528RXCLE,0.6666666666666666,0.0
All_Characters,66447DK,66447K,0.14285714285714285,0.0
All_Characters,51914ML,51914MLSLE,0.42857142857142855,0.0
All_Characters,54YM,54VMBLE,1.0,0.0
All_Characters,11241AS,11241-SCLE,0.5714285714285714,0.0
All_Characters,27189TA,27189FABLE,0.5714285714285714,0.0
All_Characters,669DW,669BWSLE,0.8,0.0
All_Characters,3228YM,3228PMCLE,0.6666666666666666,0.0
All_Characters,6659WK,6659WAKE,0.3333333333333333,0.0
All_Characters,3111TT,3111PTCLE,0.6666666666666666,0.0
All_Characters,5328BB,532888CLE,0.8333333333333334,0.0
All_Characters,3476MH,3476M/CLE,0.6666666666666666,0.0
All_Characters,7560MD,7560MOCLE,0.6666666666666666,0.0
All_Characters,4076DD,4076%,0.3333333333333333,0.0
All_Characters,49197RA,49197RACLE,0.42857142857142855,0.0
All_Characters,5KB,5KABLE,1.0,0.0
All_Characters,491RH,491RM,0.2,0.0
All_Characters,61AB,61AECLE,1.0,0.0
All_Characters,958BD,9588.0,0.6,0.0
All_Characters,22681AR,22681RCLE,0.5714285714285714,0.0
All_Characters,1589MR,1589WRCLE,0.6666666666666666,0.0
All_Characters,8200BB,820088CLE,0.8333333333333334,0.0
All_Characters,7784AS,7784ASCLE,0.5,0.0
All_Characters,9462RY,9462RYCLE,0.5,0.0
All_Characters,8923MW,8923WW.BLE,0.8333333333333334,0.0
All_Characters,3362AK,3362X,0.3333333333333333,0.0
All_Characters,8080YW,8080WWSLE,0.6666666666666666,0.0
All_Characters,94276RR,94276RICE,0.42857142857142855,0.0
All_Characters,3188DR,3188RALE,0.6666666666666666,0.0
All_Characters,4816MD,4816MOCLE,0.6666666666666666,0.0
All_Characters,52786BW,527868WSLE,0.5714285714285714,0.0
All_Characters,10850RM,10850RMSLE,0.42857142857142855,0.0
All_Characters,29500YB,2950098,0.2857142857142857,0.0
All_Characters,9702DK,97025XCLUE,1.0,0.0
All_Characters,50990HK,5099045,0.2857142857142857,0.0
All_Characters,29142AD,29142:0,0.2857142857142857,0.0
All_Characters,84304KA,84304X4CLE,0.7142857142857143,0.0
All_Characters,25401BA,254018ACLE,0.5714285714285714,0.0
All_Characters,39717YS,39717YSCLE,0.42857142857142855,0.0
All_Characters,551AA,551AUGLE,0.8,0.0
All_Characters,19955MA,19955MABLE,0.42857142857142855,0.0
All_Characters,5854AB,5854AECLE,0.6666666666666666,0.0
All_Characters,11543LK,11543PK,0.14285714285714285,0.0
All_Characters,13238YR,13238RALE,0.5714285714285714,0.0
All_Characters,9359KK,9359KABLE,0.6666666666666666,0.0
All_Characters,6883MW,6883WWSLE,0.6666666666666666,0.0
All_Characters,6933DW,6933BWSLE,0.6666666666666666,0.0
All_Characters,1883TT,1883PTCLE,0.6666666666666666,0.0
All_Characters,44674YD,44674,0.2857142857142857,0.0
All_Characters,7MB,7MEOLE,1.3333333333333333,0.0
All_Characters,30060AS,30060-SALE,0.5714285714285714,0.0
All_Characters,95021SS,95021SSCLE,0.42857142857142855,0.0
All_Characters,56RA,56RABLE,0.75,0.0
All_Characters,17452AA,17452AKE,0.2857142857142857,0.0
All_Characters,183MS,183WSCLE,0.8,0.0
All_Characters,81724AR,81724RCLE,0.5714285714285714,0.0
All_Characters,84344MW,84344WWSLE,0.5714285714285714,0.0
All_Characters,53114DD,53114.00,0.42857142857142855,0.0
All_Characters,903B,903%CLE,1.0,0.0
All_Characters,94189BH,941898HOLUE,0.7142857142857143,0.0
All_Characters,1527RW,1527RWOLUE,0.6666666666666666,0.0
All_Characters,5233MK,5233@6,0.3333333333333333,0.0
All_Characters,55705AK,55705X,0.2857142857142857,0.0
All_Characters,3318BS,33188SCLUE,0.8333333333333334,0.0
All_Characters,258MK,258MK,0.0,1.0
All_Characters,18798WB,18798WSCLE,0.5714285714285714,0.0
All_Characters,44332WK,44332WRSALE,0.7142857142857143,0.0
All_Characters,149AW,149AWBLE,0.6,0.0
All_Characters,78326HK,7832645,0.2857142857142857,0.0
All_Characters,7664YR,7664YRCLE,0.5,0.0
All_Characters,1031HY,103145CLE,0.8333333333333334,0.0
All_Characters,57849DA,57849,0.2857142857142857,0.0
All_Characters,40480WK,40480W/SALE,0.7142857142857143,0.0
All_Characters,80071MA,80071MLABLE,0.5714285714285714,0.0
All_Characters,40757BR,407578ROLUE,0.7142857142857143,0.0
All_Characters,8563BH,8563&MCLE,0.8333333333333334,0.0
All_Characters,21948BM,21948PMCLE,0.5714285714285714,0.0
All_Characters,9293MY,9293MYCLE,0.5,0.0
All_Characters,3215BS,32158SCLUE,0.8333333333333334,0.0
All_Characters,294AB,294AECLE,0.8,0.0
All_Characters,87443HK,87443-KBLE,0.5714285714285714,0.0
All_Characters,46284DK,46284*,0.2857142857142857,0.0
All_Characters,91695W,91695WSLE,0.5,0.0
All_Characters,657S,657SCLUE,1.0,0.0
All_Characters,3048HD,304845CLE,0.8333333333333334,0.0
All_Characters,6AB,6AEBLE,1.0,0.0
All_Characters,3487MK,3487MKCLUE,0.6666666666666666,0.0
All_Characters,65375MM,65375MMSLE,0.42857142857142855,0.0
All_Characters,13242YM,13242PMCLE,0.5714285714285714,0.0
All_Characters,655ML,655WTCLE,0.8,0.0
All_Characters,75528BH,7552858,0.2857142857142857,0.0
All_Characters,85255YD,85255%,0.2857142857142857,0.0
All_Characters,23081BS,230818SCLE,0.5714285714285714,0.0
All_Characters,72062HY,72062-YCLE,0.5714285714285714,0.0
All_Characters,6719M,6719%CLE,0.8,0.0
All_Characters,98470LK,984704XCLE,0.5714285714285714,0.0
All_Characters,90198BR,90198RCLE,0.5714285714285714,0.0
All_Characters,9166RM,9166RMOLUE,0.6666666666666666,0.0
All_Characters,79TB,79TEOLE,1.0,0.0
All_Characters,27695WW,27695W/SCLE,0.7142857142857143,0.0
All_Characters,576KA,576KABLE,0.6,0.0
All_Characters,36131WW,36131WDSLE,0.5714285714285714,0.0
All_Characters,66391KH,66391KABLE,0.5714285714285714,0.0
All_Characters,85028KB,85028*8CLE,0.7142857142857143,0.0
All_Characters,44243YS,44243YSCLE,0.42857142857142855,0.0
All_Characters,5687WK,5687W/CLE,0.6666666666666666,0.0
All_Characters,363AY,363AYCLE,0.6,0.0
All_Characters,64845DW,"64845,WSLE",0.5714285714285714,0.0
All_Characters,7769WB,7769WECLE,0.6666666666666666,0.0
All_Characters,2113BW,2113BWCLE,0.5,0.0
All_Characters,208MW,208WWSLE,0.8,0.0
All_Characters,7260BR,7260SRCLE,0.6666666666666666,0.0
All_Characters,14658BM,14658PMCLE,0.5714285714285714,0.0
All_Characters,342RA,342RABLE,0.6,0.0
All_Characters,37569S,37569SCLE,0.5,0.0
All_Characters,99636MH,99636MMLLE,0.5714285714285714,0.0
All_Characters,73752RA,73752RACLE,0.42857142857142855,0.0
All_Characters,2477DY,24778YCLE,0.6666666666666666,0.0
All_Characters,721HA,72145,0.4,0.0
All_Characters,68512HY,6851245,0.2857142857142857,0.0
All_Characters,1967HW,1967HWDLE,0.5,0.0
All_Characters,1042DK,10425XCLUE,1.0,0.0
All_Characters,16874DW,"16874,WSLE",0.5714285714285714,0.0
All_Characters,31084AD,31084:0,0.2857142857142857,0.0
All_Characters,89752BS,89752-SCLE,0.5714285714285714,0.0
All_Characters,95543YS,95543YSCLE,0.42857142857142855,0.0
All_Characters,37342AS,37342-SCLE,0.5714285714285714,0.0
All_Characters,5756AM,5756AMOLUE,0.6666666666666666,0.0
All_Characters,51021YY,51021.4,0.2857142857142857,0.0
All_Characters,74SS,74SSCLUE,1.0,0.0
All_Characters,9472AK,9472XCLUE,0.8333333333333334,0.0
All_Characters,39347TB,39347TECLE,0.5714285714285714,0.0
All_Characters,11089HH,1108955,0.2857142857142857,0.0
All_Characters,4751AA,4751AKE,0.3333333333333333,0.0
All_Characters,744BM,7448ML,0.4,0.0
All_Characters,754BR,75488,0.4,0.0
All_Characters,6547AM,6547AMOLUE,0.6666666666666666,0.0
All_Characters,11870Y,11870,0.16666666666666666,0.0
All_Characters,2334H,23345CLE,0.8,0.0
All_Characters,23309HH,233095MLA,0.5714285714285714,0.0
All_Characters,75373BM,75373PMCLE,0.5714285714285714,0.0
All_Characters,64M,64MCLE,1.0,0.0
All_Characters,58BM,58AMOLUE,1.25,0.0
All_Characters,541YM,541PMOLE,0.8,0.0
All_Characters,6002RR,6002RROLE,0.5,0.0
All_Characters,8356HA,8356HABLE,0.5,0.0
All_Characters,70945YS,70945YSCLE,0.42857142857142855,0.0
All_Characters,1HR,1*,0.6666666666666666,0.0
All_Characters,12572BM,12572PMCLE,0.5714285714285714,0.0
All_Characters,51017AB,5101748,0.2857142857142857,0.0
All_Characters,59817MW,59817%,0.2857142857142857,0.0
All_Characters,46300AM,46300AMSLE,0.42857142857142855,0.0
All_Characters,73730BH,73730%,0.2857142857142857,0.0
All_Characters,897RA,897RACLE,0.6,0.0
All_Characters,523YR,523YROLUE,0.8,0.0
All_Characters,26952MR,26952WRCLE,0.5714285714285714,0.0
All_Characters,81908KA,81908XABLE,0.5714285714285714,0.0
All_Characters,45943WA,45943WABLE,0.42857142857142855,0.0
All_Characters,6765MH,6765WHOLE,0.6666666666666666,0.0
All_Characters,39437LK,39437*,0.2857142857142857,0.0
All_Characters,789Y,789,0.25,0.0
All_Characters,10993RW,10993WWSLE,0.5714285714285714,0.0
All_Characters,5546AR,5546ARCLE,0.5,0.0
All_Characters,6213HK,621345,0.3333333333333333,0.0
All_Characters,58534RA,58534RALLE,0.42857142857142855,0.0
All_Characters,3260YA,3260VALUE,0.6666666666666666,0.0
All_Characters,4332WA,4332WABLE,0.5,0.0
All_Characters,63903BD,63903,0.2857142857142857,0.0
All_Characters,22880SS,2288055CLE,0.7142857142857143,0.0
All_Characters,4263BY,4263BYCLE,0.5,0.0
All_Characters,8645DR,8645RALE,0.6666666666666666,0.0
All_Characters,813HW,813HWOLUE,0.8,0.0
All_Characters,63AR,63ARCLE,0.75,0.0
All_Characters,73372D,73372,0.16666666666666666,0.0
All_Characters,3038R,3038RCLE,0.6,0.0
All_Characters,238WB,238WECLE,0.8,0.0
All_Characters,95585HY,9558545,0.2857142857142857,0.0
All_Characters,79361BB,7936188CLE,0.7142857142857143,0.0
All_Characters,8436BB,843688CLE,0.8333333333333334,0.0
All_Characters,108H,1085CLUE,1.25,0.0
All_Characters,2582MB,2582MECLE,0.6666666666666666,0.0
All_Characters,4410MA,4410WABLE,0.6666666666666666,0.0
All_Characters,55615AR,55615RCLE,0.5714285714285714,0.0
All_Characters,17952AW,17952WWSLE,0.5714285714285714,0.0
All_Characters,62464MB,62464ML,0.14285714285714285,0.0
All_Characters,484BH,484SHOLE,0.8,0.0
All_Characters,4432RR,4432RROLE,0.5,0.0
All_Characters,970BA,970EABLE,0.8,0.0
All_Characters,1847BA,18478ABLE,0.6666666666666666,0.0
All_Characters,59934RM,59934RMSLE,0.42857142857142855,0.0
All_Characters,19599AM,19599AMOLE,0.42857142857142855,0.0
All_Characters,590YA,590VALUE,0.8,0.0
All_Characters,61152RA,61152RACLE,0.42857142857142855,0.0
All_Characters,45143YW,45143-WSLE,0.5714285714285714,0.0
All_Characters,74822RK,74822RKCLUE,0.5714285714285714,0.0
