Type,Label,Prediction,CER,Accuracy
All_Characters,2 8 2 1 8 H,2 8 2 1 8 & S A L E,0.8181818181818182,0.0
All_Characters,2 8 2 1 8 H,2 8 2 1 8 5,0.09090909090909091,0.0
All_Characters,6 6 0 5 0 A,G S T A T I O N,0.9090909090909091,0.0
All_Characters,1 5 1 5 2 H,T S T 6 2 | S T E L,1.1818181818181819,0.0
All_Characters,4 1 9 4 7 A,4 1 9 4 7 A O F F,0.5454545454545454,0.0
All_Characters,3 1 8 2 4 B B,3 1 8 2 4 8 8,0.15384615384615385,0.0
All_Characters,9 8 3 6 6 B B,9 8 3 6 6,0.3076923076923077,0.0
All_Characters,8 5 0 H Y,8 5 0 X 5 . 4 4,0.8888888888888888,0.0
All_Characters,3 4 9 1 7 W,3 4 9 1 7 @ 1 0 . 4 1,1.0,0.0
All_Characters,7 8 8 7 9 M,( 7 8 8 7 9 @ | S ) - ),1.1818181818181819,0.0
All_Characters,7 8 0 4 7 D,7 8 0 4 7 8 0 L A C,0.8181818181818182,0.0
All_Characters,8 8 1 5 H H,8 8 1 5 5 5 . 0 0,0.7272727272727273,0.0
All_Characters,7 6 0 2 9 H,( 7 6 0 2 9 5,0.2727272727272727,0.0
All_Characters,6 5 0 3 4 B B,6 5 0 3 4 8 8,0.15384615384615385,0.0
All_Characters,8 1 6 2 5 R,8 1 6 2 5 @ 0 . 4 9,0.8181818181818182,0.0
All_Characters,2 5 2 3 R W,2 5 2 3 @ 6,0.18181818181818182,0.0
All_Characters,5 7 2 6 5 M,5 7 2 6 5 & C L A,0.6363636363636364,0.0
All_Characters,6 5 3 6 6 B,6 5 3 6 6 8 . 4 3,0.6363636363636364,0.0
All_Characters,4 1 5 6 3 B B,4 1 5 6 3 8 8 -,0.3076923076923077,0.0
All_Characters,2 8 9 0 6 H,2 8 9 0 6 5 ^,0.2727272727272727,0.0
All_Characters,3 2 8 6 D R,3 2 8 6 . 8 8,0.36363636363636365,0.0
All_Characters,8 6 5 0 8 A A,8 6 5 0 8 L Y P L A X,0.6923076923076923,0.0
All_Characters,1 2 8 1 9 A A,F O R,0.8461538461538461,0.0
All_Characters,2 8 3 9 0 B,2 8 3 9 0 %,0.09090909090909091,0.0
All_Characters,9 7 8 0 0 B,9 7 8 0 0,0.18181818181818182,0.0
All_Characters,1 2 2 3 2 W,1 2 2 3 2,0.18181818181818182,0.0
All_Characters,9 2 1 7 3 H,9 2 1 7 3 5,0.09090909090909091,0.0
All_Characters,6 2 1 4 9 Y,6 2 1 4 9 S C L E,0.6363636363636364,0.0
All_Characters,1 4 9 1 0 M,1 4 9 1 0 & C L E,0.6363636363636364,0.0
All_Characters,4 3 1 5 7 D,4 3 1 5 7 B L U E,0.6363636363636364,0.0
All_Characters,6 1 4 9 H,6 1 4 9 . 6 %,0.5555555555555556,0.0
All_Characters,7 1 7 1 3 B,7 7 3 8 . 8 4,0.6363636363636364,0.0
All_Characters,7 5 0 0 9 W,7 5 0 0 9 8,0.09090909090909091,0.0
All_Characters,6 9 2 0 9 A,6 9 2 0 9,0.18181818181818182,0.0
All_Characters,5 6 5 6 6 A,5 6 5 6 6 R P P E,0.6363636363636364,0.0
All_Characters,4 9 7 5 6 B B,4 9 7 5 6 - 8,0.15384615384615385,0.0
All_Characters,7 8 1 0 R W,7 8 1 0 & @,0.18181818181818182,0.0
All_Characters,5 0 0 7 9 B B,5 0 0 7 9 8 6 -,0.3076923076923077,0.0
All_Characters,4 7 4 9 0,4 7 4 9 0 4 1 9 L A R,1.3333333333333333,0.0
All_Characters,3 9 0 3 5 A,3 9 0 3 5 4 - 4,0.45454545454545453,0.0
All_Characters,2 5 9 9 B K,"2 5 9 9 & T O L E ,",0.9090909090909091,0.0
All_Characters,1 2 9 6 0 D,1 2 9 6 0 8,0.09090909090909091,0.0
All_Characters,8 8 1 5 H H,8 8 1 5 - M,0.18181818181818182,0.0
All_Characters,2 7 5 7 0 W,2 7 5 7 0 & R A L A C E,1.1818181818181819,0.0
All_Characters,7 7 3 4 Y B,( 7 / 3 4 *,0.45454545454545453,0.0
All_Characters,1 3 6 4 4 B,I T E M F O R,0.7272727272727273,0.0
All_Characters,6 5 3 6 6 B,6 5 3 6 6 8,0.09090909090909091,0.0
All_Characters,5 9 4 6 8 Y,( 5 9 4 6 8 | $ ( G ),1.0,0.0
All_Characters,7 4 2 5 7 R,7 4 2 5 7 & C A,0.45454545454545453,0.0
All_Characters,2 1 7 3 7 R,P A Y S T ( R M ),1.0,0.0
All_Characters,4 4 8 6 1 R,4 4 8 6 1 R,0.0,1.0
All_Characters,2 0 2 3 9 A,2 0 2 3 9,0.18181818181818182,0.0
All_Characters,6 2 3 5 3 A A,6 2 3 5 3 H P L E,0.46153846153846156,0.0
All_Characters,2 0 5 6 3 D,2 0 5 6 3 8,0.09090909090909091,0.0
All_Characters,6 2 3 6 7 M,6 2 3 6 7 | G J O T A,1.0,0.0
All_Characters,6 6 8 4 A S,6 8 8 4 ( $,0.2727272727272727,0.0
All_Characters,4 0 3 6 8 B,( 4 0 3 6 8 - 6 . 9 % ),1.1818181818181819,0.0
All_Characters,4 0 3 6 8 B,( 4 0 3 6 8 - 6 . 9 % ),1.1818181818181819,0.0
All_Characters,7 6 0 2 4 B B,7 6 0 2 4,0.3076923076923077,0.0
All_Characters,2 0 3 7 Y B,( 2 0 3 7 % + ( 8 L % ),1.2727272727272727,0.0
All_Characters,1 2 6 9 2 S,1 2 6 9 2 S,0.0,1.0
All_Characters,6 1 9 8 2 H,6 1 9 8 2 & R M,0.45454545454545453,0.0
All_Characters,2 9 7 2 8 S,2 9 7 2 8 & P L E,0.6363636363636364,0.0
All_Characters,5 7 6 3 2 A,5 7 6 3 2 & O L A C E,0.9090909090909091,0.0
All_Characters,6 1 6 3 B H,6 1 6 3 5 7,0.18181818181818182,0.0
All_Characters,5 1 8 5 4 M,5 1 8 5 4 & G U A,0.6363636363636364,0.0
All_Characters,5 2 4 6 T H,5 2 4 6 | F # | O L A E,1.2727272727272727,0.0
All_Characters,8 0 7 6 1 W,8 0 7 6 1 8,0.09090909090909091,0.0
All_Characters,3 1 1 T,1 3 1 1 + @ 4,1.0,0.0
All_Characters,3 5 8 0 7 A A,3 5 8 0 7 L A G L E,0.5384615384615384,0.0
All_Characters,9 3 6 4 8 B B,9 3 6 4 8 6 5,0.15384615384615385,0.0
All_Characters,6 0 7 9 0 W,6 0 9 9 0,0.2727272727272727,0.0
All_Characters,6 0 8 2 5 A,6 0 8 2 5 X,0.09090909090909091,0.0
All_Characters,5 4 6 3 3 B B,5 4 6 3 3 8 M M,0.3076923076923077,0.0
All_Characters,5 7 4 6 5 A A,5 7 4 6 5 X C L E,0.46153846153846156,0.0
All_Characters,8 8 1 9 8 S,8 8 1 9 8 5 ' M L A,0.8181818181818182,0.0
All_Characters,3 8 7 8 B W,( 3 8 7 8 @ 3 / 0 % ),1.0909090909090908,0.0
All_Characters,6 7 4 2 3 B B,( 6 7 4 2 3 ),0.38461538461538464,0.0
All_Characters,2 2 2 4 8 R,2 2 2 4 8 R M,0.18181818181818182,0.0
All_Characters,9 9 5 5 1 W,( 9 9 5 5 4 - 1 6 1 3 9,1.1818181818181819,0.0
All_Characters,9 8 9 3 7 M,9 8 9 3 7 5 1 0 4,0.6363636363636364,0.0
All_Characters,3 2 8 6 D R,3 2 8 6 8 9 8 2,0.5454545454545454,0.0
All_Characters,6 7 2 2 D Y,( 6 7 2 2 - 8 9 5 %,0.9090909090909091,0.0
All_Characters,1 3 5 9 A,1 3 5 9,0.2222222222222222,0.0
All_Characters,5 2 7 1 7 A A,S E R I M E D,0.5384615384615384,0.0
All_Characters,6 4 7 7 8 B B,5 6 7 8 5 5 8 4,0.6153846153846154,0.0
All_Characters,5 3 2 1 3 B B,5 3 2 1 3 . 6 8 +,0.46153846153846156,0.0
All_Characters,9 9 1 9 A W,1 9 9 1 9 M A R L E Y,1.0,0.0
All_Characters,3 2 8 2 7 W,3 2 8 2 7 @ 9 6 6,0.6363636363636364,0.0
All_Characters,4 0 2 9 7 W,4 0 2 9 7 @ 6 %,0.45454545454545453,0.0
All_Characters,4 6 3 1 2 H,4 6 3 1 2 5,0.09090909090909091,0.0
All_Characters,4 8 9 2 1 W,4 8 9 2 1 & @ L A,0.6363636363636364,0.0
All_Characters,1 1 4 7 8 Y,H A Y A L E,0.5454545454545454,0.0
All_Characters,1 3 0 9 7 R,1 3 0 9 7 : 4,0.2727272727272727,0.0
All_Characters,9 0 9 6 4 B,9 0 9 6 4 S ( 9 L 2 ),1.0,0.0
All_Characters,8 8 8 6 0 M,8 8 8 6 0 &,0.09090909090909091,0.0
All_Characters,6 3 0 7 9 M,6 3 0 7 9 & +,0.2727272727272727,0.0
All_Characters,4 0 3 6 8 B,( 4 0 3 6 8 7 5 / 2 3 ),1.1818181818181819,0.0
All_Characters,3 9 3 5 7 D,3 9 3 5 7 & J A L A,0.8181818181818182,0.0
All_Characters,9 5 5 8 7 M,9 5 5 8 7 @ 6 6 4,0.6363636363636364,0.0
All_Characters,5 5 3 6 6 H,5 5 3 6 6 T E R U L A R,1.1818181818181819,0.0
All_Characters,5 8 2 3 S S,5 8 7 3 - 8 3 9 0 2,1.0,0.0
All_Characters,7 4 9 0 2 A,7 4 9 0 2 A,0.0,1.0
All_Characters,5 9 5 0 8 H,5 9 5 0 8 % C L A,0.6363636363636364,0.0
All_Characters,4 8 9 4 0 A,* * *,0.8181818181818182,0.0
All_Characters,3 2 2 2 0 B B,3 2 2 0 0 6 8,0.23076923076923078,0.0
All_Characters,5 3 4 4 4 B B,5 3 4 4 4 8 8 . 0 1 2,0.7692307692307693,0.0
All_Characters,6 0 7 9 0 W,6 0 7 9 0 . 2 7,0.45454545454545453,0.0
All_Characters,2 7 7 0 9 Y,2 7 7 0 9 ( $,0.2727272727272727,0.0
All_Characters,3 4 2 0 R S,3 4 2 0 8 5 9 4,0.5454545454545454,0.0
All_Characters,8 8 7 2 B R,8 8 7 2 8 8 5 5 3 1,0.9090909090909091,0.0
All_Characters,1 6 5 2 H R,1 6 5 2 R,0.18181818181818182,0.0
All_Characters,9 7 4 5 8 S,9 7 4 5 8,0.18181818181818182,0.0
All_Characters,5 7 9 2 3 B,5 7 9 2 3 8 *,0.2727272727272727,0.0
All_Characters,1 3 5 9 A,2 3 5 9 A M,0.3333333333333333,0.0
All_Characters,1 7 9 5 3 B,1 7 9 5 3 8,0.09090909090909091,0.0
All_Characters,1 9 3 4 5 R,1 9 3 4 9 5 1 8 2 2 8,1.0,0.0
All_Characters,9 9 2 1 4 S,9 9 2 4 6 %,0.2727272727272727,0.0
All_Characters,2 0 3 4 5 M,2 0 3 4 5 . 4 3 1 4,0.8181818181818182,0.0
All_Characters,1 8 3 7 7 D,1 8 3 7 8,0.2727272727272727,0.0
All_Characters,1 8 4 8 8 S,1 8 4 8 8 S P L A,0.5454545454545454,0.0
All_Characters,9 1 1 1 8 B B,( 9 1 1 1 8 5 8,0.3076923076923077,0.0
All_Characters,9 3 1 4 M Y,( 9 3 1 4 * * *,0.5454545454545454,0.0
All_Characters,4 7 8 2 H Y,G S T A G E,0.5454545454545454,0.0
All_Characters,6 2 7 8 4 S,6 7 8 4 %,0.2727272727272727,0.0
All_Characters,2 9 0 6 0,C A S H I E R,1.0,0.0
All_Characters,8 9 7 0 3 R,8 9 7 0 3 R,0.0,1.0
All_Characters,6 0 4 2 3 R,6 0 4 2 9 3 7 9,0.45454545454545453,0.0
All_Characters,7 0 2 2 T H,7 0 2 2 F A U L A E,0.9090909090909091,0.0
All_Characters,2 6 4 5 2 D,( 2 6 4 5 2 ) & [ P L A T E ),1.7272727272727273,0.0
All_Characters,4 0 6 3 0 W,4 0 6 3 0 R I G L A R,1.0,0.0
All_Characters,5 9 7 3 Y,5 9 7 3 * S L E,0.7777777777777778,0.0
All_Characters,3 8 3 4 0 B,3 8 4 9 8 8 1 0 2,0.8181818181818182,0.0
All_Characters,2 3 0 1 1 B B,2 3 0 1 1 6 8 0 1 2,0.6153846153846154,0.0
All_Characters,8 1 1 2 4 B B,8 1 1 2 4 6 8,0.15384615384615385,0.0
All_Characters,8 2 5 7 0 B B,8 2 5 7 0 . 8 8,0.3076923076923077,0.0
All_Characters,4 7 0 2 7 M,4 7 0 2 7 & B L U E,0.8181818181818182,0.0
All_Characters,8 3 2 5 M M,8 3 2 5 @ 6 . 5 4,0.7272727272727273,0.0
All_Characters,6 0 5 6 8 A,6 6 0 5 6 8 Z ( A L ),0.9090909090909091,0.0
All_Characters,7 8 7 4 2 S,7 8 7 4 2,0.18181818181818182,0.0
All_Characters,2 3 0 5 2 B B,2 3 0 5 2 . 8 8,0.3076923076923077,0.0
All_Characters,6 6 4 3 1 A A,6 6 4 3 1 : 4 4,0.3076923076923077,0.0
All_Characters,1 7 3 7 B H,1 7 3 7 8 %,0.18181818181818182,0.0
All_Characters,8 2 6 2 8 D,8 2 6 2 8 8 @,0.2727272727272727,0.0
All_Characters,9 4 1 2 A B,9 4 1 2 7 8 4 8,0.5454545454545454,0.0
All_Characters,8 1 2 2 7 D,8 1 2 7 8 . 4 9,0.6363636363636364,0.0
All_Characters,7 0 5 8 0 A,7 0 5 8 0 1 ! ( P L - 2 ),1.3636363636363635,0.0
All_Characters,2 7 5 R K,( 2 7 5 # R O L A N G E ),1.8888888888888888,0.0
All_Characters,7 9 5 8 M M,7 9 5 8 @ 6 . 0 4,0.7272727272727273,0.0
All_Characters,3 8 0 5 8 A A,3 8 0 5 8 A,0.15384615384615385,0.0
All_Characters,7 3 7 4 4 B,7 5 4 . 9 9,0.45454545454545453,0.0
All_Characters,3 7 9 0 5 A A,3 7 9 0 5 L A B L E,0.5384615384615384,0.0
All_Characters,1 8 3 7 7 D,1 8 3 7 7 8 / 9 L K,0.8181818181818182,0.0
All_Characters,2 2 1 2 8 B B,2 2 1 2 8 5 5,0.15384615384615385,0.0
All_Characters,9 7 0 9 3 B,9 7 0 9 3 8 0 4,0.45454545454545453,0.0
All_Characters,9 5 8 Y Y,9 5 8 4 7 5 G L A T E,1.5555555555555556,0.0
All_Characters,5 1 1 6 7 W,5 1 1 6 7 | 2 1 9 %,0.8181818181818182,0.0
All_Characters,4 7 1 6 8 H,4 7 1 6 8 S G L A C E,1.0,0.0
All_Characters,9 8 6 3 1 B,9 8 6 3 1 @ S A L E,0.8181818181818182,0.0
All_Characters,4 2 1 0 7 A,* * *,0.8181818181818182,0.0
All_Characters,7 3 5 6 S,7 3 6 . 7 4,0.5555555555555556,0.0
All_Characters,3 6 3 0 4 B,3 6 3 8 6 1 9 3 9 L E R,1.3636363636363635,0.0
All_Characters,8 3 7 1 B,A 8 3 7 1 @ M S,0.7777777777777778,0.0
All_Characters,8 9 7 0 3 R,( 8 9 7 0 3 @ 6 6 4,0.8181818181818182,0.0
All_Characters,5 9 0 0 2 B B,5 9 0 0 2 %,0.23076923076923078,0.0
All_Characters,1 9 9 8 6 D,1 9 9 8 6 8 - 4,0.45454545454545453,0.0
All_Characters,2 6 4 5 2 D,2 6 4 5 2 8 1 4 9,0.6363636363636364,0.0
All_Characters,7 0 2 2 T H,7 0 2 2 F A X A B L E,1.0909090909090908,0.0
All_Characters,8 5 3 9 2 R,8 5 3 9 2 R @ 1 . 4,0.7272727272727273,0.0
All_Characters,4 9 7 6 1 W,4 9 7 6 1 8,0.09090909090909091,0.0
All_Characters,8 8 9 0 1 H,8 8 9 8 5 % ),0.45454545454545453,0.0
All_Characters,7 0 3 2 7 B,M R 2 9 Y S U M,0.9090909090909091,0.0
All_Characters,8 0 6 6 3 D,8 0 6 6 3 8,0.09090909090909091,0.0
All_Characters,4 3 9 6 H R,6 3 9 6 2 5 -,0.45454545454545453,0.0
All_Characters,7 0 0 6 M,7 0 0 6 6,0.1111111111111111,0.0
All_Characters,5 1 7 3 1 B,5 1 7 3 1 8,0.09090909090909091,0.0
All_Characters,4 4 3 0 1 B,4 4 3 0 1 . 8,0.2727272727272727,0.0
All_Characters,1 9 1 8 H Y,1 9 1 8 ( K S L ),0.7272727272727273,0.0
All_Characters,8 4 2 3 7 B,8 4 2 3 7 & P L A C E,1.0,0.0
All_Characters,1 8 7 2 7 B B,1 8 7 2 7 8 8,0.15384615384615385,0.0
All_Characters,2 5 9 9 1 H,2 5 9 9 T A | 9 5 8,0.9090909090909091,0.0
All_Characters,3 7 8 6 K B,3 7 8 6 R E C E,0.5454545454545454,0.0
All_Characters,5 8 2 0 2 M,5 8 2 0 2 & F E L A S,1.0,0.0
All_Characters,1 4 3 1 9 W,1 4 3 1 9 | & J O L A,1.0,0.0
All_Characters,3 8 0 5 8 A A,3 8 0 5 8 L O L A E,0.5384615384615384,0.0
All_Characters,9 9 4 7 9 A A,1 9 9 4 7 9 K E L A E,0.6923076923076923,0.0
All_Characters,2 8 7 8 6 B B,2 8 7 8 6 8 8 -,0.3076923076923077,0.0
All_Characters,3 3 2 6 A A,3 3 2 6 A A K E,0.36363636363636365,0.0
All_Characters,4 2 8 6 6 W,4 2 8 6 6 & $ 1 2,0.6363636363636364,0.0
All_Characters,7 5 2 1 T,7 5 2 1 + 4 4,0.5555555555555556,0.0
All_Characters,1 1 6 7 8 R,( 1 9 6 8 ),0.36363636363636365,0.0
All_Characters,9 2 0 9 B R,9 2 0 9 B R U L A E,0.7272727272727273,0.0
All_Characters,5 7 9 9 0 A A,C O M,0.8461538461538461,0.0
All_Characters,9 4 1 0 R M,9 4 1 0 & 2 . 5,0.5454545454545454,0.0
All_Characters,7 6 7 3 9 M,7 6 7 3 9 @,0.09090909090909091,0.0
All_Characters,7 6 2 8 0 Y,7 6 2 8 0 $ 6 . 4 9,0.8181818181818182,0.0
All_Characters,7 5 0 1 2 M,7 5 0 1 2 0 - S,0.45454545454545453,0.0
All_Characters,9 8 6 5 5 S,9 8 6 5 5 S C L E,0.5454545454545454,0.0
All_Characters,4 6 8 W,4 6 8 & C L E,1.0,0.0
All_Characters,1 8 0 1 6 D,1 8 0 1 6 8 P M,0.45454545454545453,0.0
All_Characters,8 8 0 6 A B,8 8 0 6 Z A T E,0.45454545454545453,0.0
All_Characters,8 6 7 3 Y Y,8 6 7 3 . 4 9,0.36363636363636365,0.0
All_Characters,6 2 2 8 3 B B,6 2 2 8 3 6 5 - 9,0.46153846153846156,0.0
All_Characters,1 2 2 6 B S,( 1 2 4 . 5 0,0.5454545454545454,0.0
All_Characters,7 8 1 7 3 Y,"7 8 1 7 3 F , P L A C E",1.1818181818181819,0.0
All_Characters,2 1 2 9 D R,2 3 2 9 6 % P L O C,1.0,0.0
All_Characters,8 4 3 9 W W,8 4 3 9 & R I C E,0.7272727272727273,0.0
All_Characters,6 0 2 3 5 A A,6 8 2 3 5 L A T E,0.46153846153846156,0.0
All_Characters,7 8 8 2 7 D,7 8 8 2 7 & F I L E,0.8181818181818182,0.0
All_Characters,9 8 4 0 9 A A,9 8 4 0 9 1 4 4,0.3076923076923077,0.0
All_Characters,4 9 0 9 A W,4 9 0 9 R U B L E,0.7272727272727273,0.0
All_Characters,3 7 3 8 3 W,3 7 3 8 3 R P L A,0.6363636363636364,0.0
All_Characters,8 7 9 6 9 B,8 7 9 6 9 S U L C,0.6363636363636364,0.0
All_Characters,4 8 4 6 1 W,4 8 4 6 1,0.18181818181818182,0.0
All_Characters,5 4 1 3 S S,5 4 1 3 % S,0.09090909090909091,0.0
All_Characters,1 4 6 7 5 Y,1 4 6 7 5 R U L A,0.6363636363636364,0.0
All_Characters,6 2 0 1 3 W,0 2 0 1 0 1,0.2727272727272727,0.0
All_Characters,8 1 0 T A,8 : 1 0 | + % O N E,1.3333333333333333,0.0
All_Characters,5 8 6 8 4 B B,5 8 6 8 4 F A U L A E,0.7692307692307693,0.0
All_Characters,8 0 2 0 6 B B,8 0 2 0 6 - 5 5 - 4,0.6153846153846154,0.0
All_Characters,6 9 1 6 3 D,6 9 1 6 3 B ( O L A E ),1.1818181818181819,0.0
All_Characters,2 7 6 0 3 B,2 7 6 0 3 6 P M,0.45454545454545453,0.0
All_Characters,6 5 6 0 T,1 6 5 6 0 . + L P L A,1.4444444444444444,0.0
All_Characters,7 6 2 1 6 R,7 6 2 1 6 R I C E,0.5454545454545454,0.0
All_Characters,2 2 0 6 9 W,2 2 0 6 9 & P L A P,0.8181818181818182,0.0
All_Characters,1 1 8 1 4 B B,( 1 8 4 8 5 9 4 ),0.6923076923076923,0.0
All_Characters,4 6 8 W,4 4 6 8 & L O T A,1.5714285714285714,0.0
All_Characters,3 9 8 7 8 H,S Y O T O # 2 5,0.9090909090909091,0.0
All_Characters,2 5 6 9 6 H,2 5 6 9 6 S A L E,0.6363636363636364,0.0
All_Characters,6 5 0 6 9 D,6 5 0 6 9 8 . 0 4,0.6363636363636364,0.0
All_Characters,6 0 0 0 4 W,6 0 0 0 4 @ S L E,0.6363636363636364,0.0
All_Characters,3 3 6 1 7 B B,3 3 6 1 7 . 9 8,0.3076923076923077,0.0
All_Characters,2 5 1 1 9 R,2 5 1 1 9 R C L E,0.5454545454545454,0.0
