Type,Label,Prediction,CER,Accuracy
All_Characters,6 7 4 2 3 B B,674235BB,0.46153846153846156,0.0
All_Characters,2 2 2 4 8 R,722248,0.6363636363636364,0.0
All_Characters,9 9 5 5 1 W,WE[,1.0,0.0
All_Characters,9 8 9 3 7 M,D3532,0.9090909090909091,0.0
All_Characters,3 2 8 6 D R,EEEiy,1.0,0.0
All_Characters,6 7 2 2 D Y,6722ppL?,0.6363636363636364,0.0
All_Characters,1 3 5 9 A,[1359,0.6666666666666666,0.0
All_Characters,5 2 7 1 7 A A,,1.0,0.0
All_Characters,6 4 7 7 8 B B,@hOEEi,1.0,0.0
All_Characters,5 3 2 1 3 B B,63213Ep,0.6923076923076923,0.0
All_Characters,9 9 1 9 A W,@qMin,1.0,0.0
All_Characters,3 2 8 2 7 W,82827|,0.6363636363636364,0.0
All_Characters,4 0 2 9 7 W,[wDZE,1.0,0.0
All_Characters,4 6 3 1 2 H,[46312lilk,0.8181818181818182,0.0
All_Characters,4 8 9 2 1 W,L8221LULL,0.9090909090909091,0.0
All_Characters,1 1 4 7 8 Y,[irz,1.0,0.0
All_Characters,1 3 0 9 7 R,[Eozeh,1.0,0.0
All_Characters,9 0 9 6 4 B,PLDLTlALc,1.0,0.0
All_Characters,8 8 8 6 0 M,bbb6_,0.9090909090909091,0.0
All_Characters,6 3 0 7 9 M,63o79,0.6363636363636364,0.0
All_Characters,4 0 3 6 8 B,MOBGbE,1.0,0.0
All_Characters,3 9 3 5 7 D,002352654,0.8181818181818182,0.0
All_Characters,9 5 5 8 7 M,D5H,0.9090909090909091,0.0
All_Characters,5 5 3 6 6 H,55366,0.5454545454545454,0.0
All_Characters,5 8 2 3 S S,,1.0,0.0
All_Characters,7 4 9 0 2 A,142021,0.7272727272727273,0.0
All_Characters,5 9 5 0 8 H,025086zL,0.8181818181818182,0.0
All_Characters,4 8 9 4 0 A,09HU ',0.8181818181818182,0.0
All_Characters,3 2 2 2 0 B B,E2220e8,0.6923076923076923,0.0
All_Characters,5 3 4 4 4 B B,6340428242,0.7692307692307693,0.0
All_Characters,6 0 7 9 0 W,"[0zbo""",0.9090909090909091,0.0
All_Characters,2 7 7 0 9 Y,27709 #pla,0.7272727272727273,0.0
All_Characters,3 4 2 0 R S,B420E3,0.7272727272727273,0.0
All_Characters,8 8 7 2 B R,10B72838,0.8181818181818182,0.0
All_Characters,1 6 5 2 H R,16521Eela:,0.8181818181818182,0.0
All_Characters,9 7 4 5 8 S,977458,0.5454545454545454,0.0
All_Characters,5 7 9 2 3 B,6202304,0.8181818181818182,0.0
All_Characters,1 3 5 9 A,(en9,0.8888888888888888,0.0
All_Characters,1 7 9 5 3 B,[056,0.9090909090909091,0.0
All_Characters,1 9 3 4 5 R,@3BL,0.9090909090909091,0.0
All_Characters,9 9 2 1 4 S,,1.0,0.0
All_Characters,2 0 3 4 5 M,D036lale,0.8181818181818182,0.0
All_Characters,1 8 3 7 7 D,Eka,1.0,0.0
All_Characters,1 8 4 8 8 S,[H4BBE,0.9090909090909091,0.0
All_Characters,9 1 1 1 8 B B,01118BBBLx],0.7692307692307693,0.0
All_Characters,9 3 1 4 M Y,9314 HCBL,0.6363636363636364,0.0
All_Characters,4 7 8 2 H Y,[M2EB,0.9090909090909091,0.0
All_Characters,6 2 7 8 4 S,62784,0.5454545454545454,0.0
All_Characters,2 9 0 6 0,&ac[06o6,0.7777777777777778,0.0
All_Characters,8 9 7 0 3 R,B2z031,0.8181818181818182,0.0
All_Characters,6 0 4 2 3 R,IBUL,1.0,0.0
All_Characters,7 0 2 2 T H,'7022 IF FPBa,0.8181818181818182,0.0
All_Characters,2 6 4 5 2 D,01264521Kc,0.8181818181818182,0.0
All_Characters,4 0 6 3 0 W,@obzdiOLxx,1.0,0.0
All_Characters,5 9 7 3 Y,6273BLa,0.8888888888888888,0.0
All_Characters,3 8 3 4 0 B,EB3M,0.9090909090909091,0.0
All_Characters,2 3 0 1 1 B B,230126004,0.6923076923076923,0.0
All_Characters,8 1 1 2 4 B B,i2leel,0.9230769230769231,0.0
All_Characters,8 2 5 7 0 B B,B257003,0.6923076923076923,0.0
All_Characters,4 7 0 2 7 M,70271ale,0.8181818181818182,0.0
All_Characters,8 3 2 5 M M,03Z5EELL:,0.9090909090909091,0.0
All_Characters,6 0 5 6 8 A,00568,0.6363636363636364,0.0
All_Characters,7 8 7 4 2 S,[uey,1.0,0.0
All_Characters,2 3 0 5 2 B B,"16323052,",0.7692307692307693,0.0
All_Characters,6 6 4 3 1 A A,66M1,0.7692307692307693,0.0
All_Characters,1 7 3 7 B H,1737B H,0.36363636363636365,0.0
All_Characters,8 2 6 2 8 D,"B2628,",0.6363636363636364,0.0
All_Characters,9 4 1 2 A B,DMmne,1.0,0.0
All_Characters,8 1 2 2 7 D,@uzb,1.0,0.0
All_Characters,7 0 5 8 0 A,qo580,0.7272727272727273,0.0
All_Characters,2 7 5 R K,D75C],0.7777777777777778,0.0
All_Characters,7 9 5 8 M M,7058Mmix,0.7272727272727273,0.0
All_Characters,3 8 0 5 8 A A,68058Bx,0.6923076923076923,0.0
All_Characters,7 3 7 4 4 B,1Z461,0.9090909090909091,0.0
All_Characters,3 7 9 0 5 A A,B7905oLcl,0.6923076923076923,0.0
All_Characters,1 8 3 7 7 D,08377BE44,0.7272727272727273,0.0
All_Characters,2 2 1 2 8 B B,12128E3,0.6923076923076923,0.0
All_Characters,9 7 0 9 3 B,pz023L,0.8181818181818182,0.0
All_Characters,9 5 8 Y Y,UB80,0.8888888888888888,0.0
All_Characters,5 1 1 6 7 W,,1.0,0.0
All_Characters,4 7 1 6 8 H,DCUzdb,1.0,0.0
All_Characters,9 8 6 3 1 B,08631E8BLac,0.9090909090909091,0.0
All_Characters,4 2 1 0 7 A,,1.0,0.0
All_Characters,7 3 5 6 S,17356,0.6666666666666666,0.0
All_Characters,3 6 3 0 4 B,,1.0,0.0
All_Characters,8 3 7 1 B,Wn<,1.0,0.0
All_Characters,8 9 7 0 3 R,1b27036,0.7272727272727273,0.0
All_Characters,5 9 0 0 2 B B,5200268444,0.7692307692307693,0.0
All_Characters,1 9 9 8 6 D,099862,0.6363636363636364,0.0
All_Characters,2 6 4 5 2 D,126152,0.7272727272727273,0.0
All_Characters,7 0 2 2 T H,7022 [{ hela:,0.8181818181818182,0.0
All_Characters,8 5 3 9 2 R,053927iul,0.8181818181818182,0.0
All_Characters,4 9 7 6 1 W,42761,0.6363636363636364,0.0
All_Characters,8 8 9 0 1 H,,1.0,0.0
All_Characters,7 0 3 2 7 B,703274,0.5454545454545454,0.0
All_Characters,8 0 6 6 3 D,100663L14,0.7272727272727273,0.0
All_Characters,4 3 9 6 H R,436,0.7272727272727273,0.0
All_Characters,7 0 0 6 M,D006DLe,0.7777777777777778,0.0
All_Characters,5 1 7 3 1 B,6131,0.7272727272727273,0.0
All_Characters,4 4 3 0 1 B,MpDE,1.0,0.0
All_Characters,1 9 1 8 H Y,NIE;,1.0,0.0
All_Characters,8 4 2 3 7 B,B22373BL?,0.8181818181818182,0.0
All_Characters,1 8 7 2 7 B B,48727|B Blubt,0.7692307692307693,0.0
All_Characters,2 5 9 9 1 H,[L599 |Ipr,0.7272727272727273,0.0
All_Characters,3 7 8 6 K B,3786 K B se,0.5454545454545454,0.0
All_Characters,5 8 2 0 2 M,[582021@Lac,0.9090909090909091,0.0
All_Characters,1 4 3 1 9 W,AalFUBI,1.0,0.0
All_Characters,3 8 0 5 8 A A,B8058KAoLA,0.6153846153846154,0.0
All_Characters,9 9 4 7 9 A A,1242Kipc?,0.9230769230769231,0.0
All_Characters,2 8 7 8 6 B B,2978668,0.6923076923076923,0.0
All_Characters,3 3 2 6 A A,83pD,0.9090909090909091,0.0
All_Characters,4 2 8 6 6 W,62B66Elua,0.8181818181818182,0.0
All_Characters,7 5 2 1 T,65211,0.6666666666666666,0.0
All_Characters,1 1 6 7 8 R,I@61,0.9090909090909091,0.0
All_Characters,9 2 0 9 B R,D2@2B3BLd,0.8181818181818182,0.0
All_Characters,5 7 9 9 0 A A,6z9p0,0.8461538461538461,0.0
All_Characters,9 4 1 0 R M,'9410alel,0.7272727272727273,0.0
All_Characters,7 6 7 3 9 M,167320L&,0.7272727272727273,0.0
All_Characters,7 6 2 8 0 Y,DLe176280,0.9090909090909091,0.0
All_Characters,7 5 0 1 2 M,Q52D,0.8181818181818182,0.0
All_Characters,9 8 6 5 5 S,D8655e54,0.6363636363636364,0.0
All_Characters,4 6 8 W,U6b,0.8571428571428571,0.0
All_Characters,1 8 0 1 6 D,[bud653,0.9090909090909091,0.0
All_Characters,8 8 0 6 A B,O6,0.9090909090909091,0.0
All_Characters,8 6 7 3 Y Y,[E73526,0.8181818181818182,0.0
All_Characters,6 2 2 8 3 B B,6228388,0.6153846153846154,0.0
All_Characters,1 2 2 6 B S,[122b]DE,0.8181818181818182,0.0
All_Characters,7 8 1 7 3 Y,18173OL,0.6363636363636364,0.0
All_Characters,2 1 2 9 D R,@iud,1.0,0.0
All_Characters,8 4 3 9 W W,B4324,0.8181818181818182,0.0
All_Characters,6 0 2 3 5 A A,60235,0.6153846153846154,0.0
All_Characters,7 8 8 2 7 D,78822,0.6363636363636364,0.0
All_Characters,9 8 4 0 9 A A,DBIpED,1.0,0.0
All_Characters,4 9 0 9 A W,Ioab,1.0,0.0
All_Characters,3 7 3 8 3 W,673831gle,0.8181818181818182,0.0
All_Characters,8 7 9 6 9 B,B2962OLAE,0.9090909090909091,0.0
All_Characters,4 8 4 6 1 W,648461,0.6363636363636364,0.0
All_Characters,5 4 1 3 S S,@EA,1.0,0.0
All_Characters,1 4 6 7 5 Y,1416;,0.7272727272727273,0.0
All_Characters,6 2 0 1 3 W,6u1,0.8181818181818182,0.0
All_Characters,8 1 0 T A,8103,0.6666666666666666,0.0
All_Characters,5 8 6 8 4 B B,68684BBoL,0.6153846153846154,0.0
All_Characters,8 0 2 0 6 B B,B BIo2og,0.9230769230769231,0.0
All_Characters,6 9 1 6 3 D,69163 B oLac,0.8181818181818182,0.0
All_Characters,2 7 6 0 3 B,2760E44,0.6363636363636364,0.0
All_Characters,6 5 6 0 T,I6560,0.6666666666666666,0.0
All_Characters,7 6 2 1 6 R,762166,0.5454545454545454,0.0
All_Characters,2 2 0 6 9 W,22062@Li,0.6363636363636364,0.0
All_Characters,1 1 8 1 4 B B,[181LE6,0.7692307692307693,0.0
All_Characters,4 6 8 W,1468ult,0.8571428571428571,0.0
All_Characters,3 9 8 7 8 H,02020,1.0,0.0
All_Characters,2 5 6 9 6 H,Zwha4,1.0,0.0
All_Characters,6 5 0 6 9 D,EEwlbil:,1.0,0.0
All_Characters,6 0 0 0 4 W,doddlOLI,1.0,0.0
All_Characters,3 3 6 1 7 B B,63617,0.6923076923076923,0.0
All_Characters,2 5 1 1 9 R,@51,0.8181818181818182,0.0
All_Characters,7 8 1 7 3 Y,7817pLec,0.6363636363636364,0.0
All_Characters,8 1 7 4 D D,BMLEEBLA,1.0,0.0
All_Characters,4 3 9 1 5 M,13d5DL,0.8181818181818182,0.0
All_Characters,1 9 3 0 3 A,[19303,0.6363636363636364,0.0
All_Characters,6 5 9 3 6 S,653E,0.7272727272727273,0.0
All_Characters,1 2 7 4 5 H,7270,0.8181818181818182,0.0
All_Characters,2 4 8 0 6 Y,24866,0.6363636363636364,0.0
All_Characters,6 2 5 8 5 R,LdLol62585,0.9090909090909091,0.0
All_Characters,8 2 5 8 8 W,122588,0.6363636363636364,0.0
All_Characters,6 8 4 3 R R,Te2pel,1.0,0.0
All_Characters,9 8 0 4 A M,[9H04,0.8181818181818182,0.0
All_Characters,2 6 1 8 K,[2618 @ wz,0.7777777777777778,0.0
All_Characters,6 6 6 H Y,666 _KibL~,0.7777777777777778,0.0
All_Characters,7 3 7 0 2 S,Jl0G[7d2i=,0.9090909090909091,0.0
All_Characters,8 7 5 8 9 Y,87582OLA,0.6363636363636364,0.0
All_Characters,5 8 2 3 S S,6823651,0.7272727272727273,0.0
All_Characters,5 7 6 2 4 Y,67624,0.6363636363636364,0.0
All_Characters,1 8 3 8 1 B,[8381BoL],0.8181818181818182,0.0
All_Characters,7 5 4 9 8 B B,[5428E2ULac,0.8461538461538461,0.0
All_Characters,4 3 9 6 H R,[z9om5,0.9090909090909091,0.0
All_Characters,1 3 5 8 0 A A,Ehka,1.0,0.0
All_Characters,8 8 6 9 R M,BBOPETEEC,1.0,0.0
All_Characters,3 4 1 5 3 Y,Eb12,0.9090909090909091,0.0
All_Characters,9 5 4 9 7 H,95497bLe,0.6363636363636364,0.0
All_Characters,6 0 8 2 7 Y,@BZZ,1.0,0.0
All_Characters,6 7 3 0 0 D,167305,0.7272727272727273,0.0
All_Characters,2 9 8 2 Y,[2982,0.6666666666666666,0.0
All_Characters,2 5 1 7 0 Y,,1.0,0.0
All_Characters,7 1 3 2 2 M,7132,0.6363636363636364,0.0
All_Characters,7 4 4 9 9 B B,Z4492EE2@0,0.7692307692307693,0.0
All_Characters,1 8 9 0 9 Y,(4B2021juLi,1.0,0.0
All_Characters,8 3 2 9 3 Y,Dhzee,1.0,0.0
All_Characters,8 6 1 5 7 W,06152,0.7272727272727273,0.0
All_Characters,8 7 8 8 4 M,B7BB41,0.8181818181818182,0.0
All_Characters,5 0 7 4 8 B B,Foz4be8,0.9230769230769231,0.0
All_Characters,9 5 0 2 S S,T %s,0.9090909090909091,0.0
All_Characters,9 5 7 8 7 Y,125287547,0.8181818181818182,0.0
All_Characters,5 4 2 6 1 D,626E14,0.7272727272727273,0.0
All_Characters,5 5 7 9 6 B B,EGE1h,1.0,0.0
All_Characters,6 2 8 6 R Y,[6286 R,0.5454545454545454,0.0
All_Characters,6 6 6 H Y,666 Ea,0.5555555555555556,0.0
All_Characters,8 0 9 2 2 D,0022,0.7272727272727273,0.0
All_Characters,5 8 2 3 S S,EiastU,1.0,0.0
All_Characters,8 8 8 1 5 B B,88815E85,0.6153846153846154,0.0
All_Characters,8 5 6 3 3 S,1856331pLx,0.7272727272727273,0.0
All_Characters,8 9 5 4 3 D,WH Bluue,0.9090909090909091,0.0
All_Characters,9 7 6 3 D R,09763163],0.7272727272727273,0.0
All_Characters,1 8 5 6 7 S,1185622,0.6363636363636364,0.0
All_Characters,1 4 9 0 D Y,@upobdLe,1.0,0.0
All_Characters,3 3 0 2 2 B B,B302258044,0.7692307692307693,0.0
All_Characters,7 3 8 0 7 B B,7B0E14,0.8461538461538461,0.0
All_Characters,3 5 2 1 8 D,352188,0.5454545454545454,0.0
All_Characters,7 7 3 0 4 M,[z30uGLA,0.8181818181818182,0.0
All_Characters,1 0 4 8 8 S,Jua,1.0,0.0
All_Characters,5 5 2 5 4 H,155254lolc,0.8181818181818182,0.0
All_Characters,2 2 6 4 B D,2264EppL,0.6363636363636364,0.0
All_Characters,4 3 9 2 2 H,(3226,0.7272727272727273,0.0
All_Characters,8 7 3 1 9 R,BB11,0.9090909090909091,0.0
All_Characters,2 0 4 4 A W,Wrp,1.0,0.0
All_Characters,6 7 1 2 B,@22,0.8888888888888888,0.0
All_Characters,7 5 4 0 6 R,0540612pLA,0.9090909090909091,0.0
All_Characters,3 2 5 3 2 M,826321,0.7272727272727273,0.0
All_Characters,1 0 7 9 8 M,10298,0.6363636363636364,0.0
All_Characters,5 4 5 6 8 B B,I,1.0,0.0
All_Characters,1 2 2 5 3 M,12253,0.5454545454545454,0.0
All_Characters,8 0 2 0 6 B B,00206,0.6923076923076923,0.0
All_Characters,3 6 4 5 B Y,3645BoLe,0.6363636363636364,0.0
All_Characters,3 8 7 0 A D,Ja[EZ,1.0,0.0
All_Characters,4 8 2 6 B W,48Z61,0.7272727272727273,0.0
All_Characters,8 9 0 7 4 D,BpwzLESU:,1.0,0.0
All_Characters,4 8 4 6 1 W,LBL6IE,0.9090909090909091,0.0
All_Characters,7 0 1 5 9 M,Qu150,0.8181818181818182,0.0
All_Characters,6 7 8 R,678GLc,0.7142857142857143,0.0
All_Characters,8 2 3 9 T,Ibz2],1.0,0.0
All_Characters,1 4 3 1 9 W,L1B1[,0.9090909090909091,0.0
All_Characters,6 1 8 7 H S,@G1M2E318,0.9090909090909091,0.0
All_Characters,5 2 3 5 0 R,6235,0.7272727272727273,0.0
All_Characters,7 1 1 2 D D,711268533,0.7272727272727273,0.0
All_Characters,8 0 4 7 8 D,180478 &,0.5454545454545454,0.0
All_Characters,7 5 7 5 9 S,17523B4,0.8181818181818182,0.0
All_Characters,6 1 4 2 D R,I62Ed4,0.9090909090909091,0.0
All_Characters,6 3 2 5 9 D,2w,0.9090909090909091,0.0
All_Characters,5 8 2 9 9 A A,682221,0.8461538461538461,0.0
All_Characters,9 2 1 7 3 H,DIEc,1.0,0.0
All_Characters,6 1 9 8 7 Y,pld[6uM2,1.0,0.0
All_Characters,7 2 3 2 R W,7232RMJLae,0.8181818181818182,0.0
All_Characters,9 8 0 3 9 H,1pbd32E,0.9090909090909091,0.0
All_Characters,2 8 1 5 2 Y,p81521,0.6363636363636364,0.0
All_Characters,9 6 5 6 T H,[9656 F5,0.6363636363636364,0.0
All_Characters,9 6 0 1 6 A,DL@Eec,1.0,0.0
All_Characters,7 0 9 0 M M,2020MABLR,0.9090909090909091,0.0
All_Characters,5 8 4 3 8 A A,668438]leLe,0.7692307692307693,0.0
