Type,Label,Prediction,CER,Accuracy
All_Characters,6 4 3 7 5 H,6 4 4 3 4 4 4 5 4 44 4 4 6 4 4 432,2.272727272727273,0.0
All_Characters,9 8 2 6 5 H,9 8 8 8 2 8 2 2 8 8 6 8 8 3 8 8 9 8,2.3636363636363638,0.0
All_Characters,5 4 3 9 3 A,5 4 4 4 3 4 44 4 4 5 4 4 9 4 4 A,2.0,0.0
All_Characters,5 0 3 1 8 B B,5 0 0 0 8 B B H B B B Y B B M B B,1.6923076923076923,0.0
All_Characters,8 0 7 3 D R,8 0 0 0 8 0 R R R T R R S R R Y R R,2.4545454545454546,0.0
All_Characters,4 8 9 2 1 W,4 8 88 8 S S S M S S B S S H S S,2.272727272727273,0.0
All_Characters,5 4 4 6 3 D,5 4 4 44 4 4 3 4 4 6 4 4 D,1.4545454545454546,0.0
All_Characters,1 6 4 9 7 H,1 6 6 4 6 6 6 9 6 6 A S S S W S S,2.1818181818181817,0.0
All_Characters,5 5 5 9 7 B B,5 5 5 55 S S S B B S B S S Y S S,1.6153846153846154,0.0
All_Characters,3 2 9 1 1 H,5 2 2 3 2 2 2 7 2 2 1 2 2 9 2 22 2,2.3636363636363638,0.0
All_Characters,3 5 2 4 A Y,1 5 5 3 5 5 5 2 5 55 5 5 S T T T Y,2.272727272727273,0.0
All_Characters,7 8 8 2 7 D,7 8 8 8 3 8 3 3 8 8 9 8 8 5 3 8 5 8,2.4545454545454546,0.0
All_Characters,8 8 4 3 9 B B,8 8 8 8 4 8 8 3 8 4 4 4 8 3 4 8 4 3,1.9230769230769231,0.0
All_Characters,3 5 2 1 8 D,3 5 5 5 2 5 5 8 5 55 5 5 3 5 5 6 5,2.272727272727273,0.0
All_Characters,6 6 8 4 A S,6 6 6 0 6 6 8 6 6 6 9 6 66 6 0 0 6,2.3636363636363638,0.0
All_Characters,1 3 7 4 7 D,3 3 3 3 7 3 3 2 3 33 3 7 7 3 73 3,2.272727272727273,0.0
All_Characters,1 8 7 4 1 A,1 8 8 8 7 8 8 3 8 8 1 8 8 6 8 8 2 8,2.3636363636363638,0.0
All_Characters,5 5 3 0 6 D,5 5 5 5 3 5 5 6 5 5 D D D S D D,1.9090909090909092,0.0
All_Characters,6 5 2 1 7 R,6 5 5 5 2 5 5 Y Y Y S Y Y B Y Y,2.090909090909091,0.0
All_Characters,7 0 2 9 1 A A,3 5 3 5 5 A A A L A L L A A S A A,1.9230769230769231,0.0
All_Characters,2 3 0 1 1 B B,3 3 5 3 3 3 1 3 3 0 3 3 8 3 33 3 3,2.0,0.0
All_Characters,1 7 6 8 2 B B,2 7 7 7 2 7 7 8 7 77 7 7 B B B,1.5384615384615385,0.0
All_Characters,5 2 7 5 5 A,5 2 2 2 7 2 22 S S S A S S B S S,2.090909090909091,0.0
All_Characters,5 6 6 7 0 H,5 6 6 66 6 6 0 6 6 8 6 6 1 6 6 9 6 6,2.4545454545454546,0.0
All_Characters,6 2 3 5 3 A A,6 2 2 2 3 2 22 A A S A A A M A A,1.6153846153846154,0.0
All_Characters,6 6 8 4 A S,6 6 6 8 6 66 6 6 A S S S B S S W S,2.1818181818181817,0.0
All_Characters,9 7 0 9 3 B,9 7 7 9 7 7 1 7 7 7 0 7 77 7 7 2 7,2.3636363636363638,0.0
All_Characters,6 3 5 7 R Y,6 5 5 5 3 5 3 3 5 55 5 5 R Y Y Y,2.0,0.0
All_Characters,7 1 3 2 2 M,1 7 7 7 1 7 1 1 7 7 3 1 7 3 7 1 3 7,2.4545454545454546,0.0
All_Characters,5 8 2 3 S S,5 8 8 8 2 8 8 S S S B S S W S S R S S,2.4545454545454546,0.0
All_Characters,5 7 5 5 4,4 5 5 5 2 5 5 3 5 5 1 5 5 7 5 5 4 5,2.888888888888889,0.0
All_Characters,4 5 6 9 5 A A,4 5 5 55 S S S Y S Y Y S S M S S,1.8461538461538463,0.0
All_Characters,5 6 7 5 B H,1 5 5 5 3 5 3 3 5 5 7 5 5 0 5 3 7 5,2.4545454545454546,0.0
All_Characters,2 7 3 6 9 R,2 7 7 7 3 7 7 9 7 7 1 7 7 2 7 7 5 7,2.3636363636363638,0.0
All_Characters,5 7 0 9 9 S,4 7 7 7 1 7 7 2 7 7 W Y Y S Y Y Y,2.3636363636363638,0.0
All_Characters,9 5 4 7 7 Y,9 5 5 55 5 5 7 5 5 Y Y Y T Y Y,1.9090909090909092,0.0
All_Characters,5 2 5 8 B S,5 2 2 2 5 2 2 8 2 2 3 2 22 2 2 7 2,2.272727272727273,0.0
All_Characters,8 5 1 8 7 M,8 5 5 8 5 55 5 5 5 3 5 5 6 5 5 2 5,2.3636363636363638,0.0
All_Characters,8 6 2 8 7 B B,8 6 6 6 8 B B B M B B R B B H B B,1.6923076923076923,0.0
All_Characters,7 5 1 3 B S,7 5 5 5 3 5 5 S S B S S S Y S S W S S,2.4545454545454546,0.0
All_Characters,6 9 6 1 4 H,6 9 99 9 9 6 9 9 9 1 9 9 3 9 9 8 9,2.272727272727273,0.0
All_Characters,4 1 3 1 9 H,4 1 1 1 3 1 3 3 1 1 5 3 1 5 1 1 2 1,2.3636363636363638,0.0
All_Characters,8 9 5 4 3 D,8 9 9 7 9 9 9 3 9 9 5 9 9 2 9 99 9,2.3636363636363638,0.0
All_Characters,4 4 8 2 8 M,4 4 4 44 4 3 4 4 M S S S M M S M,2.1818181818181817,0.0
All_Characters,7 5 2 7 4 W,7 5 5 5 2 5 5 3 5 55 5 5 SJ S S S,2.272727272727273,0.0
All_Characters,3 7 9 0 5 A A,3 7 7 9 7 7 7 2 7 77 7 7 1 7 7 A A,1.7692307692307692,0.0
All_Characters,2 5 0 2 R W,2 2 2 2 5 W W W M W M M W W H W W,2.272727272727273,0.0
All_Characters,4 9 0 0 8 M,0 0 0 9 0 9 9 9 0 0 7 0 9 7 0 7 9 0,2.4545454545454546,0.0
All_Characters,6 7 6 7 4 ,5 7 7 7 5 7 77 7 7 1 7 7 3 7 7 6 7,3.111111111111111,0.0
All_Characters,8 7 6 9 3 A A,1 7 7 7 8 A A M A A A H A A L A A,1.8461538461538463,0.0
All_Characters,8 7 7 9 6 B B,8 7 7 77 B B M B B B H B B D B B,1.6153846153846154,0.0
All_Characters,1 2 2 5 3 M,2 3 3 3 2 3 3 5 3 3 7 3 3 6 3 3 M,2.1818181818181817,0.0
All_Characters,8 3 2 7 8 S,2 3 3 3 2 3 2 2 3 3 5 3 32 S S S,2.1818181818181817,0.0
All_Characters,9 3 2 3 4 D,2 3 3 3 5 S S S M S S W S S B S S,2.3636363636363638,0.0
All_Characters,8 0 4 7 8 D,8 5 8 5 5 5 8 8 5 8 6 5 5 3 5 5 6 5,2.5454545454545454,0.0
All_Characters,4 7 3 0 9 A,4 7 7 5 7 7 7 9 7 7 3 7 7 2 7 7 1 7,2.4545454545454546,0.0
All_Characters,3 6 3 0 4 B,5 6 6 3 6 6 6 0 6 6 8 6 6 9 6 6 5 6,2.4545454545454546,0.0
All_Characters,8 2 5 4 0 B B,7 2 2 2 5 B B B S B B Y B B D B B,1.7692307692307692,0.0
All_Characters,8 7 9 8 5 M,8 7 7 7 8 M M M H M H H M M K M M,2.1818181818181817,0.0
All_Characters,6 2 0 7 R,8 6 6 5 6 6 6 2 5 6 5 5 6 2 6 5 2 6,3.2222222222222223,0.0
All_Characters,9 8 6 3 1 B,9 8 8 8 6 8 8 3 8 8 9 8 8 1 8 88 8,2.1818181818181817,0.0
All_Characters,9 1 5 3 0 D,4 1 1 5 1 1 1 3 1 11 1 1 7 1 1 8 1,2.3636363636363638,0.0
All_Characters,8 6 9 0 0 M,8 6 6 6 9 6 6 8 6 66 6 6 1 6 6 5 6,2.3636363636363638,0.0
All_Characters,6 2 0 0 7 B B,6 2 2 2 0 2 22 B B B R B B H B B,1.6153846153846154,0.0
All_Characters,2 7 5 R K,4 4 4 4 3 4 3 3 4 4 1 4 4 2 4 4 5 4,3.3333333333333335,0.0
All_Characters,8 0 6 1 0 W,3 1 1 3 1 1 1 5 1 1 4 1 1 6 1 1 0 1,2.4545454545454546,0.0
All_Characters,6 5 8 6 A,6 5 5 55 A A S A A A R A A,2.111111111111111,0.0
All_Characters,1 7 1 1 3 R,2 7 7 7 1 7 7 3 7 7 2 7 77 7 7 9 7,2.3636363636363638,0.0
All_Characters,4 8 7 8 3 A A,4 7 7 3 7 7 7 5 7 7 1 7 7 9 7 7 8 7,2.076923076923077,0.0
All_Characters,5 8 4 3 8 A A,5 8 8 88 8 A A A H A A W A A M A A,1.7692307692307692,0.0
All_Characters,2 1 2 7 7 M,1 2 2 1 2 2 2 3 2 2 7 2 22 2 2 5 2,2.272727272727273,0.0
All_Characters,8 7 4 0 4,2 1 3 1 1 1 3 3 1 3 8 1 1 8 3 1 8 1,3.3333333333333335,0.0
All_Characters,7 9 9 4 8 R,7 9 99 9 9 8 9 9 9 3 9 9 7 9 9 R,2.0,0.0
All_Characters,6 2 2 5 3 W,6 2 2 3 2 2 2 7 2 2 5 2 22 2 2 1 2,2.272727272727273,0.0
All_Characters,7 3 6 7 1 B,7 3 3 5 3 5 5 3 3 35 3 55 3 33 3,2.272727272727273,0.0
All_Characters,2 5 6 1 6 Y,4 1 1 1 7 1 1 2 1 1 6 1 1 3 1 1 9 1,2.4545454545454546,0.0
All_Characters,4 8 7 8 3 A A,4 8 8 7 8 8 A A A S A A W A A Y A A,1.7692307692307692,0.0
All_Characters,5 8 5 3 6 A,5 8 8 8 5 8 88 8 8 3 8 8 9 8 8 6 8,2.1818181818181817,0.0
All_Characters,5 5 2 6 2 S,5 5 5 5 2 5 5 S S S B S S M S S,2.0,0.0
All_Characters,1 6 2 9 S S,1 6 6 6 1 6 1 1 6 6 2 6 6 3 6 6 9 6,2.4545454545454546,0.0
All_Characters,4 3 5 4 7 M,4 3 3 5 3 5 5 3 3 3 7 3 3 1 3 33 3,2.272727272727273,0.0
All_Characters,7 3 8 0 7 B B,3 3 3 5 3 5 5 3 3 B B B H B B T B B,2.0,0.0
All_Characters,4 3 9 6 H R,4 3 3 9 3 3 3 8 3 3 7 3 3 1 3 3 0 3,2.4545454545454546,0.0
All_Characters,6 1 7 8 6 M,5 1 1 7 1 1 1 8 1 1 6 1 1 3 1 11 1,2.272727272727273,0.0
All_Characters,6 7 4 2 3 B B,6 7 7 7 2 7 77 7 7 4 7 7 1 7 7 3 7,1.9230769230769231,0.0
All_Characters,5 8 5 3 6 A,5 8 8 8 5 8,0.36363636363636365,0.0
All_Characters,9 6 5 6 4 M,9 6 6 6 5 6 66 6 6 8 6 6 S S S,1.9090909090909092,0.0
All_Characters,8 1 6 9 7 A A,8 1 1 1 3 1 1 6 1 1 2 1 11 1 1 8 1,1.9230769230769231,0.0
All_Characters,7 0 3 2 7 B,2 7 7 7 2 2 7 2 7 7 9 7 2 9 2 7 9 2,2.4545454545454546,0.0
All_Characters,8 3 6 5 6 Y,6 3 3 5 3 3 3 0 3 3 6 3 3 8 3 3 9 3,2.4545454545454546,0.0
All_Characters,8 0 6 6 3 D,8 0 8 8 8 S S B S S S,1.2727272727272727,0.0
All_Characters,1 3 2 2 5 B B,1 3 3 5 3 3 2 3 3 33 3 3 8 3 3 B B,1.7692307692307692,0.0
All_Characters,7 5 4 9 8 B B,7 5 5 55 B B R R R B R B Y R B B B,1.8461538461538463,0.0
All_Characters,4 2 1 0 7 A,4 2 2 22 A A A S A A M A A W A A,2.1818181818181817,0.0
All_Characters,4 3 4 6 7 W,4 3 3 5 3 3 3 4 3 3 S S S Y S Y Y,2.272727272727273,0.0
All_Characters,3 0 5 7 9 H,4 3 3 3 5 3 3 0 3 3 8 3 33 3 3 4 3,2.4545454545454546,0.0
All_Characters,1 4 6 7 5 Y,2 3 3 5 3 5 5 3 3 3 1 3 3 2 3 5 2 3,2.5454545454545454,0.0
All_Characters,3 8 0 1 9 B,3 5 6 5 5 5 6 6 6 5 8 5 5 8 6 5 6 8,2.5454545454545454,0.0
All_Characters,6 1 9 8 2 H,3 3 3 2 2 3 2 3 3 8 3 3 1 2 3 1 3 3,2.5454545454545454,0.0
All_Characters,1 4 3 1 9 W,2 4 4 4 9 4 4 3 4 4 5 4 44 4 4 1 4,2.4545454545454546,0.0
All_Characters,5 2 6 2 4 D,5 2 2 2 7 2 22,0.5454545454545454,0.0
All_Characters,2 7 5 6 1 D,2 7 7 7 5 D D D Y D D,1.0909090909090908,0.0
All_Characters,4 5 4 2 5 M,4 5 5 5 4 5 55 5 5 3 5 5 8 5 5 2 5,2.272727272727273,0.0
All_Characters,2 4 3 6 5 M,2 4 4 5 4 4 4 6 4 4 3 4 44 4 4 9 4,2.3636363636363638,0.0
All_Characters,5 6 5 4 0 A,5 6 6 5 6 6 6 9 6 6 8 6 6 3 6 6 1 6,2.4545454545454546,0.0
All_Characters,9 5 0 2 S S,9 5 5 5 0 5 55 5 5 S S S B S S Y S,2.1818181818181817,0.0
All_Characters,7 3 7 4 4 B,7 5 5 5 3 5 3 3 5 5 7 3 5 7 5 3 7 5,2.4545454545454546,0.0
All_Characters,5 3 7 3 3 B B,5 3 3 3 7 3 3 5 3 33 3 3 376 B B B,1.6153846153846154,0.0
All_Characters,2 3 6 2 9 A A,2 3 5 3 3 3 5 5 5 3 9 5 3 5 9 3 3 9,2.0,0.0
All_Characters,6 4 6 8 0 Y,6 4 44 4 4 4 3 4 4 6 4 4 8 4 4 A,2.090909090909091,0.0
All_Characters,4 1 8 4 9 R,1 1 1 2 1 1 4 1 1 3 1 1 0 1 11 1 1,2.4545454545454546,0.0
All_Characters,3 6 6 9 8 R,5 6 6 5 6 6 6 8 6 66 6 6 3 6 6 9 6,2.3636363636363638,0.0
All_Characters,8 3 6 5 6 Y,4 3 3 3 5 3 3 8 3 3 6 3 3 0 3 3 Y,2.1818181818181817,0.0
All_Characters,7 8 8 2 7 D,7 8 8 8 9 8 88 8 8 3 8 8 6 8 8 2 8,2.3636363636363638,0.0
All_Characters,7 6 9 0 2 W,6 6 9 6 6 6 8 6 66 6 6 1 6 6 2 6 6,2.3636363636363638,0.0
All_Characters,6 5 7 4 9 B B,6 5 5 7 5 5 5 9 5 55 5 5 3 5 5,1.5384615384615385,0.0
All_Characters,9 1 5 3 0 D,5 1 1 1 5 1 5 5 1 1 3 1 1 8 1 11 1,2.3636363636363638,0.0
All_Characters,9 4 6 6 9 Y,9 4 4 4 6 4 4 3 4 4 9 4 44 4 4 1 4,2.272727272727273,0.0
All_Characters,8 9 3 4 4 D,8 9 9 9 3 9 9 8 3 9 3 3 9 8 9 9 5 9,2.4545454545454546,0.0
All_Characters,9 8 8 7 R A,4 3 3 3 8 S S S B S S A S S T S S,2.3636363636363638,0.0
All_Characters,6 0 7 9 0 W,6 0 0 9 0 0 W W W Y W W S W W,1.7272727272727273,0.0
All_Characters,1 7 7 5 6 B,2 7 77 7 7 7 6 7 7 1 7 7 2 7 7 B,2.090909090909091,0.0
All_Characters,6 5 2 1 7 R,6 5 5 2 5 5 5 Y Y Y B Y Y T Y Y,2.090909090909091,0.0
All_Characters,3 5 6 6 2 B B,5 5 5 55 B B M B B B H B B S B B,1.7692307692307692,0.0
All_Characters,9 9 2 1 4 S,9 9 9 2 9 9 9 8 9 9 6 9 9 1 9 99 9,2.272727272727273,0.0
All_Characters,6 5 7 4 9 B B,6 5 5 7 5 55 5 5 5 9 5 5 3 5 5 B,1.6153846153846154,0.0
All_Characters,9 0 1 3 7 W,9 8 8 8 1 8 1 1 1 8 8 3 8 1 3 8 3 1,2.4545454545454546,0.0
All_Characters,1 0 2 5 8 W,1 2 2 0 2 0 0 2 2 2 3 2 0 3 2 2 8 2,2.3636363636363638,0.0
All_Characters,1 9 9 7 5 D,1 9 9 9 6 9 99 9 9 7 9 9 5 9 9 3 9,2.1818181818181817,0.0
All_Characters,3 9 7 3 4 H,3 3 3 3 7 3 7 7 3 3 5 3 3 9 3 3 8 3,2.4545454545454546,0.0
All_Characters,6 6 5 1 7 W,6 6 6 6 5 L L M L L L B L L T L L,2.272727272727273,0.0
All_Characters,3 7 4 6 7 B B,3 7 7 4 7 7 7 6 7 7 2 7 77 7 7 B B,1.6153846153846154,0.0
All_Characters,2 6 6 0 6 D,6 66 6 6 6 9 6 6 D,0.8181818181818182,0.0
All_Characters,6 8 3 T,2 D S S S Y S Y Y S S W Y S W S S,4.285714285714286,0.0
All_Characters,8 1 0 0 6 Y,1 1 1 0 1 1 2 1 1 3 1 1 6 1 1 8 1 1,2.4545454545454546,0.0
All_Characters,4 3 5 6 3 B B,4 5 55 5 5 5 8 5 5 3 5 5 6 5 5 4 5,1.8461538461538463,0.0
All_Characters,1 8 3 8 1 B,8 8 8 3 8,0.45454545454545453,0.0
All_Characters,9 3 5 6 D Y,9 3 3 3 5 Y Y Y S Y Y R Y Y W Y Y,2.1818181818181817,0.0
All_Characters,4 1 4 6 9 B B,2 2 3 2 2 2 4 2 2 1 2 2 6 2 2 9 2 2,1.9230769230769231,0.0
All_Characters,5 7 6 3 2 A,2 6 6 6 2 6 6 3 6 2 2 6 2 3 6 6 5 6,2.4545454545454546,0.0
All_Characters,7 5 5 2 W,5 5 5 5 3 5 5 2 5 3 3 5 3 2 5 5 9 5,3.111111111111111,0.0
All_Characters,7 1 9 4 5 H,7 1 1 1 3 1 3 3 1 1 2 1 1 9 3 1 9 1,2.4545454545454546,0.0
All_Characters,7 5 5 6 W W,7 5 5 5 6 5 55 5 5 9 5 5 3 5 5 8 5,2.272727272727273,0.0
All_Characters,3 4 6 1 4 A A,5 4 44 4 4 4 A A A W A A K A A S A,1.8461538461538463,0.0
All_Characters,9 3 5 0 3 S,9 5 5 5 3 5 5 S S S W S S B S S Y S,2.3636363636363638,0.0
All_Characters,6 0 8 2 7 Y,6 0 0 3 0 0 0 2 0 0 8 0 0 9 0 0 4 0,2.4545454545454546,0.0
All_Characters,3 2 4 6 H H,3 3 3 2 3 2 2 3 3 5 3 2 5 3 32 H H,2.272727272727273,0.0
All_Characters,6 0 8 2 5 A,0 0 0 3 0 0 8 0 0 2 0 0 1 0 0 9 0 0,2.4545454545454546,0.0
All_Characters,8 8 0 6 A B,5 5 5 5 3 5 5 6 5 5 0 5 5 8 5 5 S,2.4545454545454546,0.0
All_Characters,5 0 2 1 4 M,5 0 0 2 0 0 0 3 0 0 4 0 0 1 0 0 9 0,2.3636363636363638,0.0
All_Characters,9 6 5 6 4 M,9 6 6 5 6 6 66 6 6 S,1.0,0.0
All_Characters,4 1 5 5 B H,4 1 1 1 2 1 1 3 1 1 5 1 11 1 1 4 1,2.3636363636363638,0.0
All_Characters,4 7 1 6 8 H,4 7 7 1 7 7 7 8 7 7 2 7 77 7 7 H,2.0,0.0
All_Characters,9 9 5 5 1 W,9 5 5 5 7 5 5 9 5 5 3 5 5 1 5 5 8 5,2.272727272727273,0.0
All_Characters,7 2 8 6 H H,7 2 2 2 7 2 22 H H H M H H K H H,2.090909090909091,0.0
All_Characters,8 1 0 7 5 D,8 3 0 0 0 3 0 3 3 3 0 5 0 3 5 0 0 5,2.4545454545454546,0.0
All_Characters,5 4 8 3 M,2 6 1 6 6 6 1 1 1 6 2 6 6 2 1 6 1 2,3.4444444444444446,0.0
All_Characters,8 5 6 6 B,2 1 6 6 6 1 6 1 1 1 7 6 6 7 1 6 7 6,3.2222222222222223,0.0
All_Characters,3 2 8 6 D R,3 2 2 6 2 2 22 S S S Y S S W S S,2.1818181818181817,0.0
All_Characters,9 8 4 2 0 B B,9 8 8 8 5 8 8 4 8 8 3 8 8 9 8 8 2 8,2.0,0.0
All_Characters,9 5 3 3 3 A A,9 5 5 3 5 5 5 A A A Y A A M A A,1.5384615384615385,0.0
All_Characters,4 8 9 2 1 W,4 8 8 8 9 8 8 7 8 8 6 8 8 1 8 8 0 8,2.3636363636363638,0.0
All_Characters,6 2 8 6 R Y,6 2 2 22 Y Y S Y Y Y M Y Y R Y Y,2.090909090909091,0.0
All_Characters,5 0 0 5 5 B,5 3 3 3 5 3 3 1 3 3 6 3 3 2 3 3 4 3,2.5454545454545454,0.0
All_Characters,7 0 6 1 3 B B,2 0 0 0 7 0 7 7 0 0 1 0 0 8 0 0 2 0,2.0,0.0
All_Characters,4 1 5 9 5 A A,4 1 1 1 3 1 3 3 1 1 2 1 11 1 1 5 1,2.0,0.0
All_Characters,3 8 3 1 3 B,2 3 3 1 3 3 3 7 3 1 1 1 3 1 7 3 3 T,2.3636363636363638,0.0
All_Characters,7 0 6 5 1 Y,0 0 6 0 0 Y Y S Y Y Y,1.1818181818181819,0.0
All_Characters,4 2 8 A,4 2 2 22 2 2 7 2 2 8 2 2 3 2 2 A,3.5714285714285716,0.0
All_Characters,4 7 8 7 A W,4 7 7 77 S S S M S S A S S T S S,2.090909090909091,0.0
All_Characters,1 5 9 4 D Y,1 5 5 2 5 5 55 5 5 1 5 5 3 5 5 Y,2.1818181818181817,0.0
All_Characters,4 7 7 6 1 H,4 7 7 1 7 7 7 T H H S H H H M H H,2.1818181818181817,0.0
All_Characters,7 4 4 8 S S,7 4 44 4 4 4 7 4 4 8 4 4 3 4 4 A S,2.1818181818181817,0.0
All_Characters,6 1 1 8 0 B B,6 1 1 1 2 1 2 2 1 1 3 2 1 3 1 2 3 1,2.0,0.0
All_Characters,1 5 7 9 A S,1 5 5 5 7 5 5 3 5 55 5 5 9 5 5 6 5,2.272727272727273,0.0
All_Characters,1 7 1 1 3 R,1 7 7 2 7 7 7 1 7 7 3 7 77 7 7 9 7,2.272727272727273,0.0
All_Characters,6 5 1 6 B D,6 5 5 2 5 5 5 3 5 5 6 5 55 5 5 D,2.090909090909091,0.0
All_Characters,4 7 1 7 A Y,4 7 7 7 2 7 77 7 7 T Y Y K Y Y Y,2.090909090909091,0.0
All_Characters,5 0 0 5 5 B,5 1 1 1 3 1 1 6 1 1 4 1 1 8 1 1 2 1,2.6363636363636362,0.0
All_Characters,3 5 9 0 9 A A,4 5 5 55 A A A W A A M A A H A A,1.7692307692307692,0.0
All_Characters,8 3 6 9 7 W,6 3 3 3 5 M M M S M M Y M M H M M,2.4545454545454546,0.0
All_Characters,4 2 8 9 T B,2 3 9 3 3 3 9 9 3 9 5 3 3 1 3 3 5 3,2.6363636363636362,0.0
All_Characters,8 1 7 7 9 M,8 1 3 1 1 1 3 3 1 3 7 1 1 7 3 1 7 1,2.3636363636363638,0.0
All_Characters,4 2 1 8 4 A A,2 2 22 22 A A A K A A W A A H A A,1.8461538461538463,0.0
All_Characters,9 0 4 1 H S,4 0 0 4 0 0 0 3 0 0 9 0 0 1 0 0 8 0,2.4545454545454546,0.0
All_Characters,8 5 2 3 B B,8 5 3 5 5 B B B S B B M B B Y B B,2.1818181818181817,0.0
All_Characters,6 4 3 7 5 H,6 4 4 4 3 4 44 4 4 5 4 4 2 4 4 1 4,2.272727272727273,0.0
All_Characters,1 6 5 2 H R,1 6 6 5 6 6 66 6 6 8 6 6 9 6 6 3 6,2.3636363636363638,0.0
All_Characters,5 9 7 6 1 S,5 9 9 9 7 9 9 6 9 99 9 9 0 9 9 1 9,2.1818181818181817,0.0
All_Characters,4 0 8 8 1 B,4 4 4 0 0,0.5454545454545454,0.0
All_Characters,6 0 9 2 4 D,0 0 8 0 0 0 1 0 0 9 0 0 6 0 0 3 0 0,2.5454545454545454,0.0
All_Characters,5 9 5 0 8 H,5 9 9 9 5 9 9 3 9 9 S Y Y Y S S Y,2.272727272727273,0.0
All_Characters,8 5 6 3 3 S,8 5 5 5 8 S S S R S S Y S S M S S,2.272727272727273,0.0
All_Characters,2 5 9 9 B K,4 4 4 4 5 4 4 3 4 4 2 4 4 9 4 44 4,2.4545454545454546,0.0
All_Characters,4 9 7 1 2 W,4 9 9 7 9 9 99 9 9 3 9 9 2 9 9 1 9,2.272727272727273,0.0
All_Characters,3 6 5 7 2 H,3 6 6 5 6 6 6 8 6 6 9 6 66 6 6 3 6,2.3636363636363638,0.0
All_Characters,5 2 5 4 1 D,5 2 2 2 5 2 5 5 2 2 7 2 2 3 2 5 3 2,2.4545454545454546,0.0
All_Characters,9 5 5 4 1 A A,9 5 5 55 A A M A A A W A A K A A,1.6153846153846154,0.0
All_Characters,4 6 0 0 1 B,4 6 6 6 5 6 5 5 6 6 3 6 6 0 6 5 0 6,2.4545454545454546,0.0
All_Characters,2 3 0 5 2 B B,3 3 3 8 3 3 0 3 33 3 3 B B B H B B,1.8461538461538463,0.0
All_Characters,4 1 2 3 8 B,4 1 2 1 1 1 2 2 1 2 3 1 1 3 2 1 3 1,2.3636363636363638,0.0
All_Characters,6 6 3 0 7 R,6 6 6 5 6 6 3 6 6 6 9 6 6 0 6 6 8 6,2.3636363636363638,0.0
All_Characters,9 9 8 0 5 B B,9 9 9 7 9 9 9 8 9 9 1 9 9 B B B S,1.6923076923076923,0.0
All_Characters,1 6 9 3 A S,2 6 6 6 2 6 2 2 6 6 3 2 6 3 6 2 3 6,2.5454545454545454,0.0
All_Characters,3 4 7 3 7 A,4 1 1 1 7 1 7 7 7 1 1 Y A A A S A A,2.4545454545454546,0.0
All_Characters,9 2 1 7 3 H,9 2 2 2 7 2 2 3 2 22 2 2 1 2 2 8 2,2.272727272727273,0.0
All_Characters,9 5 4 5 R S,9 5 5 5 4 5 55 5 5 R S S B S S S,1.9090909090909092,0.0
All_Characters,7 2 4 0 9 M,7 2 2 22 M M M H M M S M M,1.6363636363636365,0.0
All_Characters,6 7 3 0 0 D,6 7 7 7 2 7 2 2 7 7 3 7 7 8 7 7 1 7,2.4545454545454546,0.0
All_Characters,2 8 6 5 R,2 8 8 8 6 8 8 9 8 8 1 8 88 8 8 3 8,3.0,0.0
All_Characters,2 2 5 3 2 B B,2 5 5 2 5 5 5 3 5 5 7 5 5 1 5 5 6 5,1.9230769230769231,0.0
